Freq.	V(n003)
5.63637655825932e+00	6.63166280674630e-02,2.32937333433137e-01
5.64936974812280e+00	6.66053082617872e-02,2.33405063944907e-01
5.66239289038231e+00	6.68951797989215e-02,2.33873425302213e-01
5.67544605408525e+00	6.71862469711790e-02,2.34342416212766e-01
5.68852930843819e+00	6.74785140807609e-02,2.34812035365972e-01
5.70164272280725e+00	6.77719854398258e-02,2.35282281432929e-01
5.71478636671844e+00	6.80666653703668e-02,2.35753153066182e-01
5.72796030985806e+00	6.83625582042559e-02,2.36224648899749e-01
5.74116462207305e+00	6.86596682831362e-02,2.36696767548872e-01
5.75439937337134e+00	6.89579999584811e-02,2.37169507610055e-01
5.76766463392228e+00	6.92575575914710e-02,2.37642867660796e-01
5.78096047405695e+00	6.95583455530390e-02,2.38116846259630e-01
5.79428696426858e+00	6.98603682237814e-02,2.38591441945891e-01
5.80764417521289e+00	7.01636299939445e-02,2.39066653239663e-01
5.82103217770848e+00	7.04681352633817e-02,2.39542478641649e-01
5.83445104273721e+00	7.07738884415415e-02,2.40018916633069e-01
5.84790084144457e+00	7.10808939473935e-02,2.40495965675523e-01
5.86138164514005e+00	7.13891562094244e-02,2.40973624210921e-01
5.87489352529753e+00	7.16986796655899e-02,2.41451890661331e-01
5.88843655355565e+00	7.20094687632573e-02,2.41930763428855e-01
5.90201080171820e+00	7.23215279591914e-02,2.42410240895528e-01
5.91561634175450e+00	7.26348617195071e-02,2.42890321423253e-01
5.92925324579975e+00	7.29494745196225e-02,2.43371003353598e-01
5.94292158615548e+00	7.32653708442197e-02,2.43852285007737e-01
5.95662143528986e+00	7.35825551872123e-02,2.44334164686313e-01
5.97035286583812e+00	7.39010320516870e-02,2.44816640669339e-01
5.98411595060295e+00	7.42208059498708e-02,2.45299711216049e-01
5.99791076255485e+00	7.45418814030808e-02,2.45783374564816e-01
6.01173737483253e+00	7.48642629416870e-02,2.46267628933013e-01
6.02559586074333e+00	7.51879551050554e-02,2.46752472516899e-01
6.03948629376355e+00	7.55129624415217e-02,2.47237903491527e-01
6.05340874753888e+00	7.58392895082981e-02,2.47723920010543e-01
6.06736329588480e+00	7.61669408714924e-02,2.48210520206194e-01
6.08135001278693e+00	7.64959211059967e-02,2.48697702189099e-01
6.09536897240144e+00	7.68262347954787e-02,2.49185464048170e-01
6.10942024905547e+00	7.71578865323119e-02,2.49673803850520e-01
6.12350391724748e+00	7.74908809175278e-02,2.50162719641294e-01
6.13762005164769e+00	7.78252225607579e-02,2.50652209443563e-01
6.15176872709842e+00	7.81609160802096e-02,2.51142271258249e-01
6.16595001861456e+00	7.84979661025709e-02,2.51632903063936e-01
6.18016400138390e+00	7.88363772629727e-02,2.52124102816775e-01
6.19441075076755e+00	7.91761542049531e-02,2.52615868450386e-01
6.20869034230037e+00	7.95173015803597e-02,2.53108197875688e-01
6.22300285169133e+00	7.98598240493585e-02,2.53601088980872e-01
6.23734835482393e+00	8.02037262802843e-02,2.54094539631123e-01
6.25172692775659e+00	8.05490129496722e-02,2.54588547668662e-01
6.26613864672309e+00	8.08956887421319e-02,2.55083110912500e-01
6.28058358813291e+00	8.12437583503226e-02,2.55578227158387e-01
6.29506182857171e+00	8.15932264748920e-02,2.56073894178677e-01
6.30957344480166e+00	8.19440978243939e-02,2.56570109722169e-01
6.32411851376192e+00	8.22963771152302e-02,2.57066871514008e-01
6.33869711256900e+00	8.26500690715963e-02,2.57564177255561e-01
6.35330931851717e+00	8.30051784254300e-02,2.58062024624328e-01
6.36795520907889e+00	8.33617099162978e-02,2.58560411273724e-01
6.38263486190521e+00	8.37196682913876e-02,2.59059334833057e-01
6.39734835482621e+00	8.40790583053891e-02,2.59558792907340e-01
6.41209576585134e+00	8.44398847204679e-02,2.60058783077196e-01
6.42687717316992e+00	8.48021523061549e-02,2.60559302898684e-01
6.44169265515150e+00	8.51658658393193e-02,2.61060349903267e-01
6.45654229034628e+00	8.55310301040607e-02,2.61561921597582e-01
6.47142615748555e+00	8.58976498916580e-02,2.62064015463385e-01
6.48634433548210e+00	8.62657300004892e-02,2.62566628957394e-01
6.50129690343063e+00	8.66352752359515e-02,2.63069759511158e-01
6.51628394060814e+00	8.70062904104132e-02,2.63573404530975e-01
6.53130552647444e+00	8.73787803430883e-02,2.64077561397700e-01
6.54636174067247e+00	8.77527498600182e-02,2.64582227466674e-01
6.56145266302877e+00	8.81282037939421e-02,2.65087400067557e-01
6.57657837355392e+00	8.85051469842471e-02,2.65593076504218e-01
6.59173895244293e+00	8.88835842769022e-02,2.66099254054645e-01
6.60693448007567e+00	8.92635205243136e-02,2.66605929970703e-01
6.62216503701733e+00	8.96449605853252e-02,2.67113101478160e-01
6.63743070401880e+00	9.00279093250846e-02,2.67620765776447e-01
6.65273156201712e+00	9.04123716149543e-02,2.68128920038547e-01
6.66806769213593e+00	9.07983523324661e-02,2.68637561410917e-01
6.68343917568585e+00	9.11858563612091e-02,2.69146687013333e-01
6.69884609416497e+00	9.15748885907367e-02,2.69656293938717e-01
6.71428852925923e+00	9.19654539164836e-02,2.70166379253060e-01
6.72976656284288e+00	9.23575572397112e-02,2.70676939995325e-01
6.74528027697892e+00	9.27512034673578e-02,2.71187973177219e-01
6.76082975391952e+00	9.31463975119862e-02,2.71699475783144e-01
6.77641507610645e+00	9.35431442916841e-02,2.72211444770029e-01
6.79203632617155e+00	9.39414487299831e-02,2.72723877067252e-01
6.80769358693711e+00	9.43413157557096e-02,2.73236769576407e-01
6.82338694141639e+00	9.47427503029934e-02,2.73750119171333e-01
6.83911647281399e+00	9.51457573110464e-02,2.74263922697800e-01
6.85488226452631e+00	9.55503417241695e-02,2.74778176973545e-01
6.87068440014202e+00	9.59565084915862e-02,2.75292878788022e-01
6.88652296344245e+00	9.63642625673856e-02,2.75808024902349e-01
6.90239803840211e+00	9.67736089103904e-02,2.76323612049139e-01
6.91830970918906e+00	9.71845524840866e-02,2.76839636932393e-01
6.93425806016538e+00	9.75970982564846e-02,2.77356096227348e-01
6.95024317588766e+00	9.80112512000550e-02,2.77872986580384e-01
6.96626514110738e+00	9.84270162915579e-02,2.78390304608805e-01
6.98232404077140e+00	9.88443985120323e-02,2.78908046900848e-01
6.99841996002242e+00	9.92634028466106e-02,2.79426210015451e-01
7.01455298419940e+00	9.96840342844267e-02,2.79944790482125e-01
7.03072319883802e+00	1.00106297818529e-01,2.80463784800888e-01
7.04693068967115e+00	1.00530198445753e-01,2.80983189442071e-01
7.06317554262930e+00	1.00955741166616e-01,2.81503000846246e-01
7.07945784384106e+00	1.01382930985189e-01,2.82023215424031e-01
7.09577767963357e+00	1.01811772908990e-01,2.82543829556004e-01
7.11213513653297e+00	1.02242271948870e-01,2.83064839592561e-01
7.12853030126487e+00	1.02674433118927e-01,2.83586241853827e-01
7.14496326075481e+00	1.03108261436312e-01,2.84108032629429e-01
7.16143410212869e+00	1.03543761921183e-01,2.84630208178473e-01
7.17794291271329e+00	1.03980939596546e-01,2.85152764729344e-01
7.19448978003667e+00	1.04419799488161e-01,2.85675698479619e-01
7.21107479182867e+00	1.04860346624366e-01,2.86199005595880e-01
7.22769803602137e+00	1.05302586036032e-01,2.86722682213685e-01
7.24435960074957e+00	1.05746522756346e-01,2.87246724437313e-01
7.26105957435121e+00	1.06192161820791e-01,2.87771128339766e-01
7.27779804536791e+00	1.06639508266913e-01,2.88295889962522e-01
7.29457510254535e+00	1.07088567134256e-01,2.88821005315494e-01
7.31139083483384e+00	1.07539343464212e-01,2.89346470376832e-01
7.32824533138870e+00	1.07991842299908e-01,2.89872281092878e-01
7.34513868157081e+00	1.08446068686000e-01,2.90398433377908e-01
7.36207097494702e+00	1.08902027668695e-01,2.90924923114202e-01
7.37904230129067e+00	1.09359724295415e-01,2.91451746151687e-01
7.39605275058204e+00	1.09819163614837e-01,2.91978898307995e-01
7.41310241300883e+00	1.10280350676635e-01,2.92506375368226e-01
7.43019137896667e+00	1.10743290531397e-01,2.93034173084857e-01
7.44731973905954e+00	1.11207988230488e-01,2.93562287177638e-01
7.46448758410032e+00	1.11674448825873e-01,2.94090713333418e-01
7.48169500511120e+00	1.12142677370022e-01,2.94619447206063e-01
7.49894209332421e+00	1.12612678915687e-01,2.95148484416259e-01
7.51622894018170e+00	1.13084458515871e-01,2.95677820551516e-01
7.53355563733682e+00	1.13558021223577e-01,2.96207451165897e-01
7.55092227665399e+00	1.14033372091712e-01,2.96737371779982e-01
7.56832895020939e+00	1.14510516172917e-01,2.97267577880701e-01
7.58577575029148e+00	1.14989458519432e-01,2.97798064921248e-01
7.60326276940146e+00	1.15470204182946e-01,2.98328828320918e-01
7.62079010025376e+00	1.15952758214410e-01,2.98859863464996e-01
7.63835783577655e+00	1.16437125663932e-01,2.99391165704652e-01
7.65596606911220e+00	1.16923311580568e-01,2.99922730356773e-01
7.67361489361783e+00	1.17411321012199e-01,3.00454552703878e-01
7.69130440286573e+00	1.17901159005373e-01,3.00986627993986e-01
7.70903469064394e+00	1.18392830605133e-01,3.01518951440498e-01
7.72680585095666e+00	1.18886340854838e-01,3.02051518222042e-01
7.74461797802482e+00	1.19381694796069e-01,3.02584323482421e-01
7.76247116628655e+00	1.19878897468338e-01,3.03117362330373e-01
7.78036551039767e+00	1.20377953909053e-01,3.03650629839577e-01
7.79830110523222e+00	1.20878869153281e-01,3.04184121048465e-01
7.81627804588293e+00	1.21381648233610e-01,3.04717830960118e-01
7.83429642766175e+00	1.21886296179955e-01,3.05251754542153e-01
7.85235634610034e+00	1.22392818019353e-01,3.05785886726522e-01
7.87045789695061e+00	1.22901218775916e-01,3.06320222409576e-01
7.88860117618517e+00	1.23411503470496e-01,3.06854756451737e-01
7.90678627999787e+00	1.23923677120624e-01,3.07389483677517e-01
7.92501330480434e+00	1.24437744740290e-01,3.07924398875359e-01
7.94328234724244e+00	1.24953711339775e-01,3.08459496797521e-01
7.96159350417281e+00	1.25471581925441e-01,3.08994772159932e-01
7.97994687267938e+00	1.25991361499604e-01,3.09530219642139e-01
7.99834255006990e+00	1.26513055060316e-01,3.10065833887144e-01
8.01678063387641e+00	1.27036667601164e-01,3.10601609501270e-01
8.03526122185579e+00	1.27562204111148e-01,3.11137541054123e-01
8.05378441199028e+00	1.28089669574396e-01,3.11673623078379e-01
8.07235030248799e+00	1.28619068970091e-01,3.12209850069769e-01
8.09095899178343e+00	1.29150407272173e-01,3.12746216486877e-01
8.10961057853802e+00	1.29683689449238e-01,3.13282716751112e-01
8.12830516164060e+00	1.30218920464299e-01,3.13819345246543e-01
8.14704284020800e+00	1.30756105274553e-01,3.14356096319760e-01
8.16582371358553e+00	1.31295248831287e-01,3.14892964279863e-01
8.18464788134750e+00	1.31836356079580e-01,3.15429943398247e-01
8.20351544329778e+00	1.32379431958179e-01,3.15967027908563e-01
8.22242649947031e+00	1.32924481399237e-01,3.16504212006564e-01
8.24138115012962e+00	1.33471509328181e-01,3.17041489850063e-01
8.26037949577138e+00	1.34020520663422e-01,3.17578855558718e-01
8.27942163712293e+00	1.34571520316248e-01,3.18116303214050e-01
8.29850767514382e+00	1.35124513190528e-01,3.18653826859234e-01
8.31763771102630e+00	1.35679504182569e-01,3.19191420499066e-01
8.33681184619593e+00	1.36236498180867e-01,3.19729078099802e-01
8.35603018231207e+00	1.36795500065932e-01,3.20266793589126e-01
8.37529282126841e+00	1.37356514710039e-01,3.20804560855963e-01
8.39459986519356e+00	1.37919546977041e-01,3.21342373750439e-01
8.41395141645154e+00	1.38484601722154e-01,3.21880226083776e-01
8.43334757764234e+00	1.39051683791711e-01,3.22418111628140e-01
8.45278845160248e+00	1.39620798022987e-01,3.22956024116619e-01
8.47227414140554e+00	1.40191949243939e-01,3.23493957243052e-01
8.49180475036272e+00	1.40765142273021e-01,3.24031904661987e-01
8.51138038202334e+00	1.41340381918950e-01,3.24569859988569e-01
8.53100114017547e+00	1.41917672980444e-01,3.25107816798398e-01
8.55066712884641e+00	1.42497020246079e-01,3.25645768627531e-01
8.57037845230327e+00	1.43078428493984e-01,3.26183708972298e-01
8.59013521505353e+00	1.43661902491642e-01,3.26721631289239e-01
8.60993752184558e+00	1.44247446995667e-01,3.27259528995032e-01
8.62978547766927e+00	1.44835066751576e-01,3.27797395466391e-01
8.64967918775650e+00	1.45424766493539e-01,3.28335224039964e-01
8.66961875758173e+00	1.46016550944137e-01,3.28873008012242e-01
8.68960429286258e+00	1.46610424814182e-01,3.29410740639514e-01
8.70963589956037e+00	1.47206392802395e-01,3.29948415137708e-01
8.72971368388068e+00	1.47804459595259e-01,3.30486024682394e-01
8.74983775227392e+00	1.48404629866691e-01,3.31023562408610e-01
8.77000821143590e+00	1.49006908277863e-01,3.31561021410836e-01
8.79022516830840e+00	1.49611299476952e-01,3.32098394742915e-01
8.81048873007969e+00	1.50217808098843e-01,3.32635675417914e-01
8.83079900418518e+00	1.50826438764953e-01,3.33172856408113e-01
8.85115609830791e+00	1.51437196082944e-01,3.33709930644893e-01
8.87156012037916e+00	1.52050084646480e-01,3.34246891018658e-01
8.89201117857903e+00	1.52665109034985e-01,3.34783730378762e-01
8.91250938133700e+00	1.53282273813354e-01,3.35320441533412e-01
8.93305483733250e+00	1.53901583531795e-01,3.35857017249678e-01
8.95364765549548e+00	1.54523042725448e-01,3.36393450253296e-01
8.97428794500703e+00	1.55146655914204e-01,3.36929733228676e-01
8.99497581529989e+00	1.55772427602445e-01,3.37465858818826e-01
9.01571137605911e+00	1.56400362278775e-01,3.38001819625267e-01
9.03649473722255e+00	1.57030464415748e-01,3.38537608207966e-01
9.05732600898154e+00	1.57662738469604e-01,3.39073217085271e-01
9.07820530178139e+00	1.58297188880035e-01,3.39608638733854e-01
9.09913272632205e+00	1.58933820069885e-01,3.40143865588631e-01
9.12010839355863e+00	1.59572636444938e-01,3.40678890042751e-01
9.14113241470203e+00	1.60213642393537e-01,3.41213704447420e-01
9.16220490121953e+00	1.60856842286438e-01,3.41748301111965e-01
9.18332596483534e+00	1.61502240476500e-01,3.42282672303735e-01
9.20449571753124e+00	1.62149841298368e-01,3.42816810248008e-01
9.22571427154716e+00	1.62799649068254e-01,3.43350707127981e-01
9.24698173938175e+00	1.63451668083631e-01,3.43884355084685e-01
9.26829823379301e+00	1.64105902622962e-01,3.44417746216954e-01
9.28966386779888e+00	1.64762356945427e-01,3.44950872581358e-01
9.31107875467782e+00	1.65421035290660e-01,3.45483726192184e-01
9.33254300796943e+00	1.66081941878417e-01,3.46016299021340e-01
9.35405674147503e+00	1.66745080908354e-01,3.46548582998351e-01
9.37562006925832e+00	1.67410456559691e-01,3.47080570010291e-01
9.39723310564589e+00	1.68078072990993e-01,3.47612251901766e-01
9.41889596522792e+00	1.68747934339768e-01,3.48143620474810e-01
9.44060876285874e+00	1.69420044722338e-01,3.48674667488950e-01
9.46237161365744e+00	1.70094408233393e-01,3.49205384661057e-01
9.48418463300848e+00	1.70771028945800e-01,3.49735763665373e-01
9.50604793656232e+00	1.71449910910292e-01,3.50265796133480e-01
9.52796164023602e+00	1.72131058155135e-01,3.50795473654230e-01
9.54992586021386e+00	1.72814474685883e-01,3.51324787773738e-01
9.57194071294794e+00	1.73500164485073e-01,3.51853729995370e-01
9.59400631515883e+00	1.74188131511850e-01,3.52382291779631e-01
9.61612278383614e+00	1.74878379701834e-01,3.52910464544291e-01
9.63829023623920e+00	1.75570912966606e-01,3.53438239664173e-01
9.66050878989762e+00	1.76265735193618e-01,3.53965608471314e-01
9.68277856261198e+00	1.76962850245705e-01,3.54492562254782e-01
9.70509967245438e+00	1.77662261960960e-01,3.55019092260813e-01
9.72747223776914e+00	1.78363974152239e-01,3.55545189692640e-01
9.74989637717335e+00	1.79067990606981e-01,3.56070845710567e-01
9.77237220955759e+00	1.79774315086911e-01,3.56596051431989e-01
9.79489985408647e+00	1.80482951327627e-01,3.57120797931271e-01
9.81747943019932e+00	1.81193903038403e-01,3.57645076239851e-01
9.84011105761082e+00	1.81907173901765e-01,3.58168877346130e-01
9.86279485631158e+00	1.82622767573273e-01,3.58692192195545e-01
9.88553094656886e+00	1.83340687681164e-01,3.59215011690539e-01
9.90831944892715e+00	1.84060937826041e-01,3.59737326690558e-01
9.93116048420881e+00	1.84783521580548e-01,3.60259128012036e-01
9.95405417351474e+00	1.85508442489085e-01,3.60780406428444e-01
9.97700063822500e+00	1.86235704067411e-01,3.61301152670217e-01
9.99999999999947e+00	1.86965309802442e-01,3.61821357424863e-01
1.00230523807785e+01	1.87697263151800e-01,3.62341011336855e-01
1.00461579027834e+01	1.88431567543594e-01,3.62860105007755e-01
1.00693166885175e+01	1.89168226376031e-01,3.63378628996144e-01
1.00925288607663e+01	1.89907243017137e-01,3.63896573817687e-01
1.01157945425984e+01	1.90648620804401e-01,3.64413929945126e-01
1.01391138573662e+01	1.91392363044409e-01,3.64930687808274e-01
1.01624869287064e+01	1.92138473012625e-01,3.65446837794117e-01
1.01859138805406e+01	1.92886953952965e-01,3.65962370246764e-01
1.02093948370762e+01	1.93637809077497e-01,3.66477275467492e-01
1.02329299228070e+01	1.94391041566085e-01,3.66991543714770e-01
1.02565192625135e+01	1.95146654566130e-01,3.67505165204341e-01
1.02801629812642e+01	1.95904651192170e-01,3.68018130109185e-01
1.03038612044156e+01	1.96665034525501e-01,3.68530428559558e-01
1.03276140576134e+01	1.97427807613984e-01,3.69042050643108e-01
1.03514216667929e+01	1.98192973471564e-01,3.69552986404815e-01
1.03752841581796e+01	1.98960535078014e-01,3.70063225847102e-01
1.03992016582900e+01	1.99730495378567e-01,3.70572758929855e-01
1.04231742939325e+01	2.00502857283588e-01,3.71081575570470e-01
1.04472021922074e+01	2.01277623668209e-01,3.71589665643901e-01
1.04712854805084e+01	2.02054797372018e-01,3.72097018982721e-01
1.04954242865226e+01	2.02834381198683e-01,3.72603625377165e-01
1.05196187382317e+01	2.03616377915653e-01,3.73109474575199e-01
1.05438689639120e+01	2.04400790253748e-01,3.73614556282565e-01
1.05681750921360e+01	2.05187620906885e-01,3.74118860162859e-01
1.05925372517723e+01	2.05976872531692e-01,3.74622375837597e-01
1.06169555719867e+01	2.06768547747125e-01,3.75125092886234e-01
1.06414301822426e+01	2.07562649134215e-01,3.75627000846318e-01
1.06659612123020e+01	2.08359179235620e-01,3.76128089213483e-01
1.06905487922260e+01	2.09158140555347e-01,3.76628347441579e-01
1.07151930523755e+01	2.09959535558337e-01,3.77127764942702e-01
1.07398941234119e+01	2.10763366670203e-01,3.77626331087334e-01
1.07646521362978e+01	2.11569636276761e-01,3.78124035204351e-01
1.07894672222977e+01	2.12378346723795e-01,3.78620866581189e-01
1.08143395129788e+01	2.13189500316590e-01,3.79116814463845e-01
1.08392691402114e+01	2.14003099319682e-01,3.79611868057050e-01
1.08642562361700e+01	2.14819145956403e-01,3.80106016524296e-01
1.08893009333337e+01	2.15637642408638e-01,3.80599248987991e-01
1.09144033644870e+01	2.16458590816363e-01,3.81091554529514e-01
1.09395636627203e+01	2.17281993277350e-01,3.81582922189324e-01
1.09647819614312e+01	2.18107851846759e-01,3.82073340967076e-01
1.09900583943246e+01	2.18936168536867e-01,3.82562799821736e-01
1.10153930954135e+01	2.19766945316601e-01,3.83051287671659e-01
1.10407861990201e+01	2.20600184111259e-01,3.83538793394734e-01
1.10662378397760e+01	2.21435886802116e-01,3.84025305828484e-01
1.10917481526234e+01	2.22274055226039e-01,3.84510813770175e-01
1.11173172728153e+01	2.23114691175204e-01,3.84995305976969e-01
1.11429453359167e+01	2.23957796396651e-01,3.85478771166017e-01
1.11686324778050e+01	2.24803372591957e-01,3.85961198014592e-01
1.11943788346709e+01	2.25651421416905e-01,3.86442575160253e-01
1.12201845430190e+01	2.26501944481047e-01,3.86922891200914e-01
1.12460497396686e+01	2.27354943347416e-01,3.87402134695044e-01
1.12719745617545e+01	2.28210419532103e-01,3.87880294161762e-01
1.12979591467273e+01	2.29068374503920e-01,3.88357358080989e-01
1.13240036323549e+01	2.29928809684067e-01,3.88833314893625e-01
1.13501081567225e+01	2.30791726445695e-01,3.89308153001646e-01
1.13762728582337e+01	2.31657126113621e-01,3.89781860768306e-01
1.14024978756110e+01	2.32525009963881e-01,3.90254426518227e-01
1.14287833478971e+01	2.33395379223415e-01,3.90725838537616e-01
1.14551294144547e+01	2.34268235069726e-01,3.91196085074414e-01
1.14815362149682e+01	2.35143578630478e-01,3.91665154338444e-01
1.15080038894437e+01	2.36021410983081e-01,3.92133034501556e-01
1.15345325782103e+01	2.36901733154425e-01,3.92599713697846e-01
1.15611224219203e+01	2.37784546120438e-01,3.93065180023791e-01
1.15877735615506e+01	2.38669850805796e-01,3.93529421538465e-01
1.16144861384028e+01	2.39557648083453e-01,3.93992426263661e-01
1.16412602941042e+01	2.40447938774366e-01,3.94454182184116e-01
1.16680961706090e+01	2.41340723647077e-01,3.94914677247678e-01
1.16949939101980e+01	2.42236003417382e-01,3.95373899365517e-01
1.17219536554806e+01	2.43133778747929e-01,3.95831836412279e-01
1.17489755493946e+01	2.44034050247868e-01,3.96288476226307e-01
1.17760597352074e+01	2.44936818472479e-01,3.96743806609823e-01
1.18032063565166e+01	2.45842083922852e-01,3.97197815329174e-01
1.18304155572510e+01	2.46749847045453e-01,3.97650490114965e-01
1.18576874816709e+01	2.47660108231799e-01,3.98101818662330e-01
1.18850222743695e+01	2.48572867818065e-01,3.98551788631092e-01
1.19124200802731e+01	2.49488126084739e-01,3.99000387646015e-01
1.19398810446420e+01	2.50405883256296e-01,3.99447603297021e-01
1.19674053130717e+01	2.51326139500747e-01,3.99893423139382e-01
1.19949930314931e+01	2.52248894929310e-01,4.00337834693950e-01
1.20226443461734e+01	2.53174149596100e-01,4.00780825447427e-01
1.20503594037173e+01	2.54101903497704e-01,4.01222382852542e-01
1.20781383510671e+01	2.55032156572807e-01,4.01662494328306e-01
1.21059813355041e+01	2.55964908701936e-01,4.02101147260275e-01
1.21338885046491e+01	2.56900159706919e-01,4.02538329000736e-01
1.21618600064630e+01	2.57837909350679e-01,4.02974026868987e-01
1.21898959892480e+01	2.58778157336847e-01,4.03408228151613e-01
1.22179966016480e+01	2.59720903309301e-01,4.03840920102653e-01
1.22461619926498e+01	2.60666146851960e-01,4.04272089943956e-01
1.22743923115834e+01	2.61613887488265e-01,4.04701724865341e-01
1.23026877081231e+01	2.62564124680966e-01,4.05129812024946e-01
1.23310483322884e+01	2.63516857831664e-01,4.05556338549426e-01
1.23594743344444e+01	2.64472086280432e-01,4.05981291534234e-01
1.23879658653030e+01	2.65429809305676e-01,4.06404658043970e-01
1.24165230759234e+01	2.66390026123420e-01,4.06826425112503e-01
1.24451461177131e+01	2.67352735887304e-01,4.07246579743413e-01
1.24738351424287e+01	2.68317937687971e-01,4.07665108910147e-01
1.25025903021765e+01	2.69285630552888e-01,4.08081999556384e-01
1.25314117494134e+01	2.70255813445869e-01,4.08497238596280e-01
1.25602996369480e+01	2.71228485266808e-01,4.08910812914773e-01
1.25892541179409e+01	2.72203644851306e-01,4.09322709367898e-01
1.26182753459060e+01	2.73181290970277e-01,4.09732914783045e-01
1.26473634747108e+01	2.74161422329690e-01,4.10141415959307e-01
1.26765186585777e+01	2.75144037570141e-01,4.10548199667753e-01
1.27057410520847e+01	2.76129135266522e-01,4.10953252651742e-01
1.27350308101659e+01	2.77116713927713e-01,4.11356561627250e-01
1.27643880881127e+01	2.78106771996188e-01,4.11758113283178e-01
1.27938130415745e+01	2.79099307847741e-01,4.12157894281672e-01
1.28233058265595e+01	2.80094319791071e-01,4.12555891258453e-01
1.28528665994354e+01	2.81091806067481e-01,4.12952090823128e-01
1.28824955169306e+01	2.82091764850525e-01,4.13346479559533e-01
1.29121927361346e+01	2.83094194245706e-01,4.13739044026073e-01
1.29419584144991e+01	2.84099092290074e-01,4.14129770756036e-01
1.29717927098388e+01	2.85106456951965e-01,4.14518646257968e-01
1.30016957803321e+01	2.86116286130622e-01,4.14905657015981e-01
1.30316677845222e+01	2.87128577655882e-01,4.15290789490140e-01
1.30617088813176e+01	2.88143329287785e-01,4.15674030116754e-01
1.30918192299933e+01	2.89160538716403e-01,4.16055365308815e-01
1.31219989901912e+01	2.90180203561290e-01,4.16434781456271e-01
1.31522483219216e+01	2.91202321371376e-01,4.16812264926457e-01
1.31825673855633e+01	2.92226889624494e-01,4.17187802064418e-01
1.32129563418650e+01	2.93253905727113e-01,4.17561379193289e-01
1.32434153519459e+01	2.94283367014035e-01,4.17932982614681e-01
1.32739445772966e+01	2.95315270748005e-01,4.18302598609022e-01
1.33045441797801e+01	2.96349614119476e-01,4.18670213435975e-01
1.33352143216324e+01	2.97386394246311e-01,4.19035813334818e-01
1.33659551654636e+01	2.98425608173300e-01,4.19399384524778e-01
1.33967668742585e+01	2.99467252872103e-01,4.19760913205504e-01
1.34276496113778e+01	3.00511325240730e-01,4.20120385557385e-01
1.34586035405587e+01	3.01557822103310e-01,4.20477787741982e-01
1.34896288259157e+01	3.02606740209847e-01,4.20833105902437e-01
1.35207256319420e+01	3.03658076235810e-01,4.21186326163854e-01
1.35518941235095e+01	3.04711826781869e-01,4.21537434633700e-01
1.35831344658707e+01	3.05767988373647e-01,4.21886417402247e-01
1.36144468246587e+01	3.06826557461388e-01,4.22233260542971e-01
1.36458313658884e+01	3.07887530419653e-01,4.22577950112966e-01
1.36772882559577e+01	3.08950903546967e-01,4.22920472153328e-01
1.37088176616477e+01	3.10016673065729e-01,4.23260812689677e-01
1.37404197501243e+01	3.11084835121675e-01,4.23598957732471e-01
1.37720946889386e+01	3.12155385783765e-01,4.23934893277512e-01
1.38038426460280e+01	3.13228321043867e-01,4.24268605306361e-01
1.38356637897170e+01	3.14303636816397e-01,4.24600079786753e-01
1.38675582887180e+01	3.15381328938156e-01,4.24929302673065e-01
1.38995263121327e+01	3.16461393167954e-01,4.25256259906745e-01
1.39315680294522e+01	3.17543825186440e-01,4.25580937416783e-01
1.39636836105585e+01	3.18628620595712e-01,4.25903321120114e-01
1.39958732257253e+01	3.19715774919147e-01,4.26223396922116e-01
1.40281370456187e+01	3.20805283601104e-01,4.26541150717054e-01
1.40604752412983e+01	3.21897142006639e-01,4.26856568388527e-01
1.40928879842179e+01	3.22991345421310e-01,4.27169635809966e-01
1.41253754462267e+01	3.24087889050847e-01,4.27480338845058e-01
1.41579377995699e+01	3.25186768020916e-01,4.27788663348232e-01
1.41905752168901e+01	3.26287977376901e-01,4.28094595165151e-01
1.42232878712273e+01	3.27391512083616e-01,4.28398120133164e-01
1.42560759360210e+01	3.28497367025112e-01,4.28699224081797e-01
1.42889395851102e+01	3.29605537004384e-01,4.28997892833239e-01
1.43218789927346e+01	3.30716016743161e-01,4.29294112202820e-01
1.43548943335357e+01	3.31828800881645e-01,4.29587867999505e-01
1.43879857825576e+01	3.32943883978272e-01,4.29879146026368e-01
1.44211535152478e+01	3.34061260509550e-01,4.30167932081123e-01
1.44543977074584e+01	3.35180924869791e-01,4.30454211956606e-01
1.44877185354467e+01	3.36302871370844e-01,4.30737971441258e-01
1.45211161758765e+01	3.37427094241910e-01,4.31019196319649e-01
1.45545908058188e+01	3.38553587629311e-01,4.31297872372970e-01
1.45881426027526e+01	3.39682345596378e-01,4.31573985379586e-01
1.46217717445663e+01	3.40813362123076e-01,4.31847521115482e-01
1.46554784095582e+01	3.41946631105901e-01,4.32118465354839e-01
1.46892627764378e+01	3.43082146357649e-01,4.32386803870512e-01
1.47231250243263e+01	3.44219901607206e-01,4.32652522434578e-01
1.47570653327580e+01	3.45359890499412e-01,4.32915606818859e-01
1.47910838816812e+01	3.46502106594760e-01,4.33176042795427e-01
1.48251808514586e+01	3.47646543369275e-01,4.33433816137153e-01
1.48593564228691e+01	3.48793194214371e-01,4.33688912618254e-01
1.48936107771082e+01	3.49942052436532e-01,4.33941318014787e-01
