Freq.	V(n014)
3.20996280420940e+001	(-1.63327061621606e-001dB,1.69426362434226e+002°)
3.21070201056061e+001	(-1.63440538473409e-001dB,1.69421646017008e+002°)
3.21144138713998e+001	(-1.63554079079721e-001dB,1.69416929149569e+002°)
3.21218093398669e+001	(-1.63667683459622e-001dB,1.69412211831730e+002°)
3.21292065113997e+001	(-1.63781351632361e-001dB,1.69407494063313e+002°)
3.21366053863902e+001	(-1.63895083617385e-001dB,1.69402775844140e+002°)
3.21440059652309e+001	(-1.64008879433894e-001dB,1.69398057174035e+002°)
3.21514082483139e+001	(-1.64122739101349e-001dB,1.69393338052819e+002°)
3.21588122360320e+001	(-1.64236662639089e-001dB,1.69388618480315e+002°)
3.21662179287774e+001	(-1.64350650066368e-001dB,1.69383898456345e+002°)
3.21736253269430e+001	(-1.64464701402748e-001dB,1.69379177980731e+002°)
3.21810344309214e+001	(-1.64578816667316e-001dB,1.69374457053295e+002°)
3.21884452411055e+001	(-1.64692995879700e-001dB,1.69369735673860e+002°)
3.21958577578882e+001	(-1.64807239059207e-001dB,1.69365013842249e+002°)
3.22032719816624e+001	(-1.64921546225266e-001dB,1.69360291558283e+002°)
3.22106879128213e+001	(-1.65035917397326e-001dB,1.69355568821785e+002°)
3.22181055517581e+001	(-1.65150352594807e-001dB,1.69350845632578e+002°)
3.22255248988660e+001	(-1.65264851836976e-001dB,1.69346121990482e+002°)
3.22329459545385e+001	(-1.65379415143410e-001dB,1.69341397895322e+002°)
3.22403687191688e+001	(-1.65494042533717e-001dB,1.69336673346920e+002°)
3.22477931931507e+001	(-1.65608734027367e-001dB,1.69331948345097e+002°)
3.22552193768778e+001	(-1.65723489643518e-001dB,1.69327222889677e+002°)
3.22626472707437e+001	(-1.65838309401846e-001dB,1.69322496980481e+002°)
3.22700768751423e+001	(-1.65953193321952e-001dB,1.69317770617333e+002°)
3.22775081904675e+001	(-1.66068141423329e-001dB,1.69313043800054e+002°)
3.22849412171133e+001	(-1.66183153725329e-001dB,1.69308316528467e+002°)
3.22923759554738e+001	(-1.66298230247666e-001dB,1.69303588802395e+002°)
3.22998124059432e+001	(-1.66413371009737e-001dB,1.69298860621659e+002°)
3.23072505689157e+001	(-1.66528576031256e-001dB,1.69294131986083e+002°)
3.23146904447858e+001	(-1.66643845331600e-001dB,1.69289402895489e+002°)
3.23221320339478e+001	(-1.66759178930598e-001dB,1.69284673349700e+002°)
3.23295753367963e+001	(-1.66874576847626e-001dB,1.69279943348537e+002°)
3.23370203537260e+001	(-1.66990039102271e-001dB,1.69275212891824e+002°)
3.23444670851316e+001	(-1.67105565714260e-001dB,1.69270481979382e+002°)
3.23519155314078e+001	(-1.67221156703383e-001dB,1.69265750611036e+002°)
3.23593656929497e+001	(-1.67336812088671e-001dB,1.69261018786606e+002°)
3.23668175701522e+001	(-1.67452531890442e-001dB,1.69256286505916e+002°)
3.23742711634104e+001	(-1.67568316127999e-001dB,1.69251553768788e+002°)
3.23817264731194e+001	(-1.67684164820801e-001dB,1.69246820575044e+002°)
3.23891834996746e+001	(-1.67800077988922e-001dB,1.69242086924508e+002°)
3.23966422434713e+001	(-1.67916055651998e-001dB,1.69237352817002e+002°)
3.24041027049050e+001	(-1.68032097829487e-001dB,1.69232618252349e+002°)
3.24115648843712e+001	(-1.68148204541242e-001dB,1.69227883230370e+002°)
3.24190287822656e+001	(-1.68264375807001e-001dB,1.69223147750889e+002°)
3.24264943989838e+001	(-1.68380611646387e-001dB,1.69218411813729e+002°)
3.24339617349218e+001	(-1.68496912079167e-001dB,1.69213675418711e+002°)
3.24414307904753e+001	(-1.68613277125121e-001dB,1.69208938565660e+002°)
3.24489015660405e+001	(-1.68729706803918e-001dB,1.69204201254396e+002°)
3.24563740620134e+001	(-1.68846201135387e-001dB,1.69199463484743e+002°)
3.24638482787901e+001	(-1.68962760139267e-001dB,1.69194725256524e+002°)
3.24713242167671e+001	(-1.69079383835364e-001dB,1.69189986569561e+002°)
3.24788018763405e+001	(-1.69196072243478e-001dB,1.69185247423676e+002°)
3.24862812579070e+001	(-1.69312825383549e-001dB,1.69180507818694e+002°)
3.24937623618630e+001	(-1.69429643275197e-001dB,1.69175767754436e+002°)
3.25012451886051e+001	(-1.69546525938270e-001dB,1.69171027230726e+002°)
3.25087297385302e+001	(-1.69663473392779e-001dB,1.69166286247385e+002°)
3.25162160120351e+001	(-1.69780485658307e-001dB,1.69161544804236e+002°)
3.25237040095165e+001	(-1.69897562754901e-001dB,1.69156802901103e+002°)
3.25311937313717e+001	(-1.70014704702225e-001dB,1.69152060537807e+002°)
3.25386851779975e+001	(-1.70131911520549e-001dB,1.69147317714173e+002°)
3.25461783497914e+001	(-1.70249183229419e-001dB,1.69142574430022e+002°)
3.25536732471504e+001	(-1.70366519848950e-001dB,1.69137830685178e+002°)
3.25611698704720e+001	(-1.70483921398902e-001dB,1.69133086479462e+002°)
3.25686682201537e+001	(-1.70601387899042e-001dB,1.69128341812698e+002°)
3.25761682965930e+001	(-1.70718919369665e-001dB,1.69123596684710e+002°)
3.25836701001876e+001	(-1.70836515830612e-001dB,1.69118851095319e+002°)
3.25911736313352e+001	(-1.70954177301601e-001dB,1.69114105044348e+002°)
3.25986788904336e+001	(-1.71071903802993e-001dB,1.69109358531620e+002°)
3.26061858778807e+001	(-1.71189695354506e-001dB,1.69104611556959e+002°)
3.26136945940746e+001	(-1.71307551976088e-001dB,1.69099864120187e+002°)
3.26212050394134e+001	(-1.71425473687736e-001dB,1.69095116221126e+002°)
3.26287172142952e+001	(-1.71543460509630e-001dB,1.69090367859600e+002°)
3.26362311191184e+001	(-1.71661512461744e-001dB,1.69085619035432e+002°)
3.26437467542813e+001	(-1.71779629563922e-001dB,1.69080869748443e+002°)
3.26512641201824e+001	(-1.71897811836448e-001dB,1.69076119998459e+002°)
3.26587832172203e+001	(-1.72016059299126e-001dB,1.69071369785300e+002°)
3.26663040457936e+001	(-1.72134371972228e-001dB,1.69066619108791e+002°)
3.26738266063010e+001	(-1.72252749875701e-001dB,1.69061867968755e+002°)
3.26813508991415e+001	(-1.72371193029648e-001dB,1.69057116365013e+002°)
3.26888769247139e+001	(-1.72489701454240e-001dB,1.69052364297389e+002°)
3.26964046834172e+001	(-1.72608275169520e-001dB,1.69047611765706e+002°)
3.27039341756506e+001	(-1.72726914195441e-001dB,1.69042858769787e+002°)
3.27114654018133e+001	(-1.72845618552431e-001dB,1.69038105309455e+002°)
3.27189983623046e+001	(-1.72964388260462e-001dB,1.69033351384533e+002°)
3.27265330575238e+001	(-1.73083223339702e-001dB,1.69028596994844e+002°)
3.27340694878705e+001	(-1.73202123810289e-001dB,1.69023842140211e+002°)
3.27416076537441e+001	(-1.73321089692325e-001dB,1.69019086820457e+002°)
3.27491475555445e+001	(-1.73440121006029e-001dB,1.69014331035405e+002°)
3.27566891936713e+001	(-1.73559217771670e-001dB,1.69009574784878e+002°)
3.27642325685244e+001	(-1.73678380009526e-001dB,1.69004818068700e+002°)
3.27717776805038e+001	(-1.73797607739339e-001dB,1.69000060886691e+002°)
3.27793245300094e+001	(-1.73916900981833e-001dB,1.68995303238678e+002°)
3.27868731174414e+001	(-1.74036259757218e-001dB,1.68990545124482e+002°)
3.27944234432001e+001	(-1.74155684085324e-001dB,1.68985786543926e+002°)
3.28019755076856e+001	(-1.74275173986818e-001dB,1.68981027496833e+002°)
3.28095293112985e+001	(-1.74394729481630e-001dB,1.68976267983027e+002°)
3.28170848544392e+001	(-1.74514350590407e-001dB,1.68971508002331e+002°)
3.28246421375083e+001	(-1.74634037332951e-001dB,1.68966747554568e+002°)
3.28322011609065e+001	(-1.74753789730069e-001dB,1.68961986639561e+002°)
3.28397619250346e+001	(-1.74873607801682e-001dB,1.68957225257132e+002°)
3.28473244302933e+001	(-1.74993491568268e-001dB,1.68952463407106e+002°)
3.28548886770838e+001	(-1.75113441050216e-001dB,1.68947701089306e+002°)
3.28624546658070e+001	(-1.75233456267604e-001dB,1.68942938303553e+002°)
3.28700223968641e+001	(-1.75353537241077e-001dB,1.68938175049673e+002°)
3.28775918706562e+001	(-1.75473683990792e-001dB,1.68933411327488e+002°)
3.28851630875848e+001	(-1.75593896537362e-001dB,1.68928647136821e+002°)
3.28927360480513e+001	(-1.75714174900801e-001dB,1.68923882477495e+002°)
3.29003107524571e+001	(-1.75834519101758e-001dB,1.68919117349335e+002°)
3.29078872012038e+001	(-1.75954929160526e-001dB,1.68914351752161e+002°)
3.29154653946933e+001	(-1.76075405097590e-001dB,1.68909585685799e+002°)
3.29230453333271e+001	(-1.76195946933309e-001dB,1.68904819150071e+002°)
3.29306270175073e+001	(-1.76316554688096e-001dB,1.68900052144801e+002°)
3.29382104476358e+001	(-1.76437228382505e-001dB,1.68895284669812e+002°)
3.29457956241147e+001	(-1.76557968036928e-001dB,1.68890516724927e+002°)
3.29533825473461e+001	(-1.76678773671762e-001dB,1.68885748309969e+002°)
3.29609712177322e+001	(-1.76799645307568e-001dB,1.68880979424763e+002°)
3.29685616356755e+001	(-1.76920582964868e-001dB,1.68876210069130e+002°)
3.29761538015783e+001	(-1.77041586663919e-001dB,1.68871440242894e+002°)
3.29837477158433e+001	(-1.77162656425641e-001dB,1.68866669945880e+002°)
3.29913433788729e+001	(-1.77283792270067e-001dB,1.68861899177909e+002°)
3.29989407910699e+001	(-1.77404994218144e-001dB,1.68857127938806e+002°)
3.30065399528372e+001	(-1.77526262290148e-001dB,1.68852356228394e+002°)
3.30141408645776e+001	(-1.77647596506774e-001dB,1.68847584046496e+002°)
3.30217435266941e+001	(-1.77768996888496e-001dB,1.68842811392935e+002°)
3.30293479395898e+001	(-1.77890463455905e-001dB,1.68838038267535e+002°)
3.30369541036679e+001	(-1.78011996229674e-001dB,1.68833264670120e+002°)
3.30445620193316e+001	(-1.78133595230247e-001dB,1.68828490600512e+002°)
3.30521716869844e+001	(-1.78255260478267e-001dB,1.68823716058536e+002°)
3.30597831070296e+001	(-1.78376991994377e-001dB,1.68818941044014e+002°)
3.30673962798709e+001	(-1.78498789799359e-001dB,1.68814165556770e+002°)
3.30750112059118e+001	(-1.78620653913502e-001dB,1.68809389596628e+002°)
3.30826278855561e+001	(-1.78742584357798e-001dB,1.68804613163411e+002°)
3.30902463192077e+001	(-1.78864581152624e-001dB,1.68799836256942e+002°)
3.30978665072704e+001	(-1.78986644318850e-001dB,1.68795058877045e+002°)
3.31054884501483e+001	(-1.79108773877073e-001dB,1.68790281023544e+002°)
3.31131121482454e+001	(-1.79230969847938e-001dB,1.68785502696261e+002°)
3.31207376019661e+001	(-1.79353232252155e-001dB,1.68780723895020e+002°)
3.31283648117145e+001	(-1.79475561110590e-001dB,1.68775944619646e+002°)
3.31359937778950e+001	(-1.79597956443830e-001dB,1.68771164869962e+002°)
3.31436245009122e+001	(-1.79720418272584e-001dB,1.68766384645790e+002°)
3.31512569811706e+001	(-1.79842946617592e-001dB,1.68761603946955e+002°)
3.31588912190749e+001	(-1.79965541499762e-001dB,1.68756822773280e+002°)
3.31665272150298e+001	(-1.80088202939707e-001dB,1.68752041124589e+002°)
3.31741649694402e+001	(-1.80210930958173e-001dB,1.68747259000705e+002°)
3.31818044827110e+001	(-1.80333725576105e-001dB,1.68742476401452e+002°)
3.31894457552473e+001	(-1.80456586814246e-001dB,1.68737693326653e+002°)
3.31970887874542e+001	(-1.80579514693285e-001dB,1.68732909776133e+002°)
3.32047335797370e+001	(-1.80702509234278e-001dB,1.68728125749714e+002°)
3.32123801325009e+001	(-1.80825570457666e-001dB,1.68723341247221e+002°)
3.32200284461513e+001	(-1.80948698384639e-001dB,1.68718556268476e+002°)
3.32276785210938e+001	(-1.81071893036069e-001dB,1.68713770813305e+002°)
3.32353303577340e+001	(-1.81195154432526e-001dB,1.68708984881530e+002°)
3.32429839564776e+001	(-1.81318482595104e-001dB,1.68704198472975e+002°)
3.32506393177302e+001	(-1.81441877544668e-001dB,1.68699411587463e+002°)
3.32582964418980e+001	(-1.81565339302026e-001dB,1.68694624224819e+002°)
3.32659553293867e+001	(-1.81688867888152e-001dB,1.68689836384867e+002°)
3.32736159806025e+001	(-1.81812463323924e-001dB,1.68685048067428e+002°)
3.32812783959515e+001	(-1.81936125630329e-001dB,1.68680259272329e+002°)
3.32889425758399e+001	(-1.82059854828186e-001dB,1.68675469999392e+002°)
3.32966085206743e+001	(-1.82183650938634e-001dB,1.68670680248441e+002°)
3.33042762308608e+001	(-1.82307513982420e-001dB,1.68665890019300e+002°)
3.33119457068062e+001	(-1.82431443980717e-001dB,1.68661099311792e+002°)
3.33196169489170e+001	(-1.82555440954283e-001dB,1.68656308125742e+002°)
3.33272899576000e+001	(-1.82679504924245e-001dB,1.68651516460972e+002°)
3.33349647332619e+001	(-1.82803635911775e-001dB,1.68646724317309e+002°)
3.33426412763097e+001	(-1.82927833937473e-001dB,1.68641931694573e+002°)
3.33503195871503e+001	(-1.83052099022729e-001dB,1.68637138592590e+002°)
3.33579996661910e+001	(-1.83176431188398e-001dB,1.68632345011184e+002°)
3.33656815138388e+001	(-1.83300830455502e-001dB,1.68627550950178e+002°)
3.33733651305010e+001	(-1.83425296845311e-001dB,1.68622756409396e+002°)
3.33810505165851e+001	(-1.83549830378757e-001dB,1.68617961388662e+002°)
3.33887376724984e+001	(-1.83674431076844e-001dB,1.68613165887800e+002°)
3.33964265986487e+001	(-1.83799098960725e-001dB,1.68608369906633e+002°)
3.34041172954434e+001	(-1.83923834051518e-001dB,1.68603573444987e+002°)
3.34118097632904e+001	(-1.84048636370363e-001dB,1.68598776502684e+002°)
3.34195040025975e+001	(-1.84173505938391e-001dB,1.68593979079548e+002°)
3.34272000137727e+001	(-1.84298442776587e-001dB,1.68589181175404e+002°)
3.34348977972240e+001	(-1.84423446906291e-001dB,1.68584382790075e+002°)
3.34425973533595e+001	(-1.84548518348636e-001dB,1.68579583923385e+002°)
3.34502986825875e+001	(-1.84673657124561e-001dB,1.68574784575159e+002°)
3.34580017853162e+001	(-1.84798863255513e-001dB,1.68569984745220e+002°)
3.34657066619541e+001	(-1.84924136762525e-001dB,1.68565184433392e+002°)
3.34734133129096e+001	(-1.85049477666881e-001dB,1.68560383639499e+002°)
3.34811217385915e+001	(-1.85174885989644e-001dB,1.68555582363365e+002°)
3.34888319394083e+001	(-1.85300361752294e-001dB,1.68550780604815e+002°)
3.34965439157688e+001	(-1.85425904975997e-001dB,1.68545978363672e+002°)
3.35042576680820e+001	(-1.85551515681721e-001dB,1.68541175639760e+002°)
3.35119731967568e+001	(-1.85677193891007e-001dB,1.68536372432904e+002°)
3.35196905022023e+001	(-1.85802939625037e-001dB,1.68531568742927e+002°)
3.35274095848276e+001	(-1.85928752905015e-001dB,1.68526764569653e+002°)
3.35351304450421e+001	(-1.86054633752363e-001dB,1.68521959912906e+002°)
3.35428530832550e+001	(-1.86180582188253e-001dB,1.68517154772512e+002°)
3.35505774998758e+001	(-1.86306598234081e-001dB,1.68512349148293e+002°)
3.35583036953140e+001	(-1.86432681911108e-001dB,1.68507543040073e+002°)
3.35660316699793e+001	(-1.86558833240812e-001dB,1.68502736447678e+002°)
3.35737614242815e+001	(-1.86685052244239e-001dB,1.68497929370931e+002°)
3.35814929586302e+001	(-1.86811338943100e-001dB,1.68493121809656e+002°)
3.35892262734355e+001	(-1.86937693358377e-001dB,1.68488313763677e+002°)
3.35969613691074e+001	(-1.87064115511805e-001dB,1.68483505232819e+002°)
3.36046982460559e+001	(-1.87190605424548e-001dB,1.68478696216906e+002°)
3.36124369046913e+001	(-1.87317163118095e-001dB,1.68473886715761e+002°)
3.36201773454239e+001	(-1.87443788613826e-001dB,1.68469076729209e+002°)
3.36279195686640e+001	(-1.87570481933194e-001dB,1.68464266257075e+002°)
3.36356635748221e+001	(-1.87697243097549e-001dB,1.68459455299182e+002°)
3.36434093643089e+001	(-1.87824072128407e-001dB,1.68454643855355e+002°)
3.36511569375350e+001	(-1.87950969047200e-001dB,1.68449831925418e+002°)
3.36589062949111e+001	(-1.88077933875282e-001dB,1.68445019509195e+002°)
3.36666574368482e+001	(-1.88204966634349e-001dB,1.68440206606511e+002°)
3.36744103637571e+001	(-1.88332067345657e-001dB,1.68435393217189e+002°)
3.36821650760490e+001	(-1.88459236030923e-001dB,1.68430579341055e+002°)
3.36899215741350e+001	(-1.88586472711541e-001dB,1.68425764977931e+002°)
3.36976798584262e+001	(-1.88713777408901e-001dB,1.68420950127643e+002°)
3.37054399293342e+001	(-1.88841150144769e-001dB,1.68416134790016e+002°)
3.37132017872702e+001	(-1.88968590940576e-001dB,1.68411318964872e+002°)
3.37209654326459e+001	(-1.89096099817741e-001dB,1.68406502652037e+002°)
3.37287308658727e+001	(-1.89223676798034e-001dB,1.68401685851335e+002°)
3.37364980873626e+001	(-1.89351321903027e-001dB,1.68396868562590e+002°)
3.37442670975272e+001	(-1.89479035154143e-001dB,1.68392050785627e+002°)
3.37520378967785e+001	(-1.89606816573262e-001dB,1.68387232520270e+002°)
3.37598104855284e+001	(-1.89734666181627e-001dB,1.68382413766344e+002°)
3.37675848641891e+001	(-1.89862584000917e-001dB,1.68377594523672e+002°)
3.37753610331727e+001	(-1.89990570053065e-001dB,1.68372774792079e+002°)
3.37831389928916e+001	(-1.90118624359416e-001dB,1.68367954571391e+002°)
3.37909187437581e+001	(-1.90246746941695e-001dB,1.68363133861430e+002°)
3.37987002861847e+001	(-1.90374937821605e-001dB,1.68358312662022e+002°)
3.38064836205840e+001	(-1.90503197020921e-001dB,1.68353490972991e+002°)
3.38142687473685e+001	(-1.90631524561010e-001dB,1.68348668794161e+002°)
3.38220556669512e+001	(-1.90759920464006e-001dB,1.68343846125358e+002°)
3.38298443797448e+001	(-1.90888384751158e-001dB,1.68339022966405e+002°)
3.38376348861623e+001	(-1.91016917444456e-001dB,1.68334199317127e+002°)
3.38454271866167e+001	(-1.91145518565559e-001dB,1.68329375177348e+002°)
3.38532212815212e+001	(-1.91274188136252e-001dB,1.68324550546894e+002°)
3.38610171712890e+001	(-1.91402926178285e-001dB,1.68319725425588e+002°)
3.38688148563334e+001	(-1.91531732713304e-001dB,1.68314899813255e+002°)
3.38766143370679e+001	(-1.91660607763220e-001dB,1.68310073709720e+002°)
3.38844156139060e+001	(-1.91789551349742e-001dB,1.68305247114807e+002°)
3.38922186872613e+001	(-1.91918563494787e-001dB,1.68300420028342e+002°)
3.39000235575475e+001	(-1.92047644219947e-001dB,1.68295592450147e+002°)
3.39078302251784e+001	(-1.92176793547053e-001dB,1.68290764380048e+002°)
3.39156386905679e+001	(-1.92306011498186e-001dB,1.68285935817870e+002°)
3.39234489541301e+001	(-1.92435298095052e-001dB,1.68281106763438e+002°)
3.39312610162789e+001	(-1.92564653359431e-001dB,1.68276277216575e+002°)
3.39390748774286e+001	(-1.92694077313259e-001dB,1.68271447177107e+002°)
3.39468905379936e+001	(-1.92823569978349e-001dB,1.68266616644858e+002°)
3.39547079983880e+001	(-1.92953131376637e-001dB,1.68261785619653e+002°)
3.39625272590265e+001	(-1.93082761529981e-001dB,1.68256954101316e+002°)
3.39703483203236e+001	(-1.93212460460363e-001dB,1.68252122089673e+002°)
3.39781711826940e+001	(-1.93342228189687e-001dB,1.68247289584548e+002°)
3.39859958465524e+001	(-1.93472064739737e-001dB,1.68242456585766e+002°)
3.39938223123137e+001	(-1.93601970132610e-001dB,1.68237623093150e+002°)
3.40016505803928e+001	(-1.93731944390246e-001dB,1.68232789106528e+002°)
3.40094806512048e+001	(-1.93861987534475e-001dB,1.68227954625722e+002°)
3.40173125251648e+001	(-1.93992099587501e-001dB,1.68223119650558e+002°)
3.40251462026880e+001	(-1.94122280571035e-001dB,1.68218284180860e+002°)
3.40329816841899e+001	(-1.94252530507260e-001dB,1.68213448216453e+002°)
3.40408189700857e+001	(-1.94382849418123e-001dB,1.68208611757163e+002°)
3.40486580607911e+001	(-1.94513237325795e-001dB,1.68203774802813e+002°)
3.40564989567217e+001	(-1.94643694251930e-001dB,1.68198937353229e+002°)
3.40643416582932e+001	(-1.94774220218853e-001dB,1.68194099408236e+002°)
3.40721861659214e+001	(-1.94904815248779e-001dB,1.68189260967658e+002°)
3.40800324800221e+001	(-1.95035479363317e-001dB,1.68184422031320e+002°)
3.40878806010115e+001	(-1.95166212584943e-001dB,1.68179582599047e+002°)
3.40957305293055e+001	(-1.95297014935459e-001dB,1.68174742670664e+002°)
3.41035822653205e+001	(-1.95427886437157e-001dB,1.68169902245997e+002°)
3.41114358094727e+001	(-1.95558827112053e-001dB,1.68165061324868e+002°)
3.41192911621784e+001	(-1.95689836982276e-001dB,1.68160219907105e+002°)
3.41271483238542e+001	(-1.95820916069977e-001dB,1.68155377992531e+002°)
3.41350072949167e+001	(-1.95952064397368e-001dB,1.68150535580972e+002°)
3.41428680757824e+001	(-1.96083281986426e-001dB,1.68145692672252e+002°)
3.41507306668683e+001	(-1.96214568859462e-001dB,1.68140849266197e+002°)
3.41585950685911e+001	(-1.96345925038592e-001dB,1.68136005362631e+002°)
3.41664612813678e+001	(-1.96477350546046e-001dB,1.68131160961380e+002°)
3.41743293056155e+001	(-1.96608845403906e-001dB,1.68126316062267e+002°)
3.41821991417513e+001	(-1.96740409634520e-001dB,1.68121470665120e+002°)
3.41900707901925e+001	(-1.96872043260035e-001dB,1.68116624769761e+002°)
3.41979442513564e+001	(-1.97003746302770e-001dB,1.68111778376018e+002°)
3.42058195256605e+001	(-1.97135518784834e-001dB,1.68106931483713e+002°)
3.42136966135223e+001	(-1.97267360728556e-001dB,1.68102084092674e+002°)
3.42215755153594e+001	(-1.97399272156153e-001dB,1.68097236202724e+002°)
3.42294562315896e+001	(-1.97531253090036e-001dB,1.68092387813688e+002°)
3.42373387626307e+001	(-1.97663303552346e-001dB,1.68087538925393e+002°)
3.42452231089007e+001	(-1.97795423565441e-001dB,1.68082689537662e+002°)
3.42531092708174e+001	(-1.97927613151535e-001dB,1.68077839650321e+002°)
3.42609972487992e+001	(-1.98059872333206e-001dB,1.68072989263196e+002°)
3.42688870432641e+001	(-1.98192201132577e-001dB,1.68068138376110e+002°)
3.42767786546305e+001	(-1.98324599572009e-001dB,1.68063286988891e+002°)
3.42846720833168e+001	(-1.98457067673834e-001dB,1.68058435101361e+002°)
3.42925673297415e+001	(-1.98589605460631e-001dB,1.68053582713348e+002°)
3.43004643943231e+001	(-1.98722212954444e-001dB,1.68048729824675e+002°)
3.43083632774805e+001	(-1.98854890177916e-001dB,1.68043876435169e+002°)
3.43162639796323e+001	(-1.98987637153482e-001dB,1.68039022544654e+002°)
3.43241665011974e+001	(-1.99120453903330e-001dB,1.68034168152955e+002°)
3.43320708425950e+001	(-1.99253340449923e-001dB,1.68029313259898e+002°)
3.43399770042439e+001	(-1.99386296815923e-001dB,1.68024457865309e+002°)
3.43478849865635e+001	(-1.99519323023576e-001dB,1.68019601969011e+002°)
3.43557947899729e+001	(-1.99652419095401e-001dB,1.68014745570831e+002°)
3.43637064148915e+001	(-1.99785585053871e-001dB,1.68009888670595e+002°)
3.43716198617389e+001	(-1.99918820921417e-001dB,1.68005031268126e+002°)
3.43795351309345e+001	(-2.00052126720589e-001dB,1.68000173363250e+002°)
3.43874522228981e+001	(-2.00185502473952e-001dB,1.67995314955794e+002°)
3.43953711380493e+001	(-2.00318948203775e-001dB,1.67990456045581e+002°)
3.44032918768081e+001	(-2.00452463932874e-001dB,1.67985596632438e+002°)
3.44112144395944e+001	(-2.00586049683592e-001dB,1.67980736716190e+002°)
3.44191388268283e+001	(-2.00719705478589e-001dB,1.67975876296662e+002°)
3.44270650389298e+001	(-2.00853431340404e-001dB,1.67971015373679e+002°)
3.44349930763192e+001	(-2.00987227291569e-001dB,1.67966153947067e+002°)
3.44429229394169e+001	(-2.01121093354632e-001dB,1.67961292016652e+002°)
3.44508546286432e+001	(-2.01255029552315e-001dB,1.67956429582258e+002°)
3.44587881444188e+001	(-2.01389035907120e-001dB,1.67951566643712e+002°)
3.44667234871642e+001	(-2.01523112441672e-001dB,1.67946703200838e+002°)
3.44746606573002e+001	(-2.01657259178691e-001dB,1.67941839253462e+002°)
3.44825996552476e+001	(-2.01791476140740e-001dB,1.67936974801409e+002°)
3.44905404814273e+001	(-2.01925763350392e-001dB,1.67932109844506e+002°)
3.44984831362604e+001	(-2.02060120830449e-001dB,1.67927244382577e+002°)
3.45064276201678e+001	(-2.02194548603597e-001dB,1.67922378415448e+002°)
3.45143739335709e+001	(-2.02329046692400e-001dB,1.67917511942944e+002°)
3.45223220768909e+001	(-2.02463615119622e-001dB,1.67912644964892e+002°)
3.45302720505493e+001	(-2.02598253908024e-001dB,1.67907777481116e+002°)
3.45382238549676e+001	(-2.02732963080120e-001dB,1.67902909491442e+002°)
3.45461774905673e+001	(-2.02867742658944e-001dB,1.67898040995696e+002°)
3.45541329577701e+001	(-2.03002592666969e-001dB,1.67893171993702e+002°)
3.45620902569979e+001	(-2.03137513127158e-001dB,1.67888302485288e+002°)
3.45700493886724e+001	(-2.03272504062160e-001dB,1.67883432470278e+002°)
3.45780103532158e+001	(-2.03407565494760e-001dB,1.67878561948499e+002°)
3.45859731510501e+001	(-2.03542697447734e-001dB,1.67873690919774e+002°)
3.45939377825974e+001	(-2.03677899943947e-001dB,1.67868819383931e+002°)
3.46019042482801e+001	(-2.03813173006205e-001dB,1.67863947340795e+002°)
3.46098725485205e+001	(-2.03948516657243e-001dB,1.67859074790192e+002°)
3.46178426837410e+001	(-2.04083930919975e-001dB,1.67854201731946e+002°)
3.46258146543644e+001	(-2.04219415817169e-001dB,1.67849328165885e+002°)
3.46337884608131e+001	(-2.04354971371885e-001dB,1.67844454091833e+002°)
3.46417641035101e+001	(-2.04490597606806e-001dB,1.67839579509617e+002°)
3.46497415828780e+001	(-2.04626294544714e-001dB,1.67834704419061e+002°)
3.46577208993400e+001	(-2.04762062208694e-001dB,1.67829828819992e+002°)
3.46657020533191e+001	(-2.04897900621632e-001dB,1.67824952712236e+002°)
3.46736850452383e+001	(-2.05033809806462e-001dB,1.67820076095618e+002°)
3.46816698755210e+001	(-2.05169789785972e-001dB,1.67815198969964e+002°)
3.46896565445905e+001	(-2.05305840583312e-001dB,1.67810321335101e+002°)
3.46976450528703e+001	(-2.05441962221190e-001dB,1.67805443190852e+002°)
3.47056354007839e+001	(-2.05578154722661e-001dB,1.67800564537045e+002°)
3.47136275887549e+001	(-2.05714418110761e-001dB,1.67795685373505e+002°)
3.47216216172071e+001	(-2.05850752408388e-001dB,1.67790805700059e+002°)
3.47296174865642e+001	(-2.05987157638651e-001dB,1.67785925516531e+002°)
3.47376151972504e+001	(-2.06123633824397e-001dB,1.67781044822748e+002°)
3.47456147496895e+001	(-2.06260180988796e-001dB,1.67776163618536e+002°)
3.47536161443057e+001	(-2.06396799154932e-001dB,1.67771281903721e+002°)
3.47616193815232e+001	(-2.06533488345635e-001dB,1.67766399678127e+002°)
3.47696244617664e+001	(-2.06670248583883e-001dB,1.67761516941582e+002°)
3.47776313854596e+001	(-2.06807079893154e-001dB,1.67756633693912e+002°)
3.47856401530274e+001	(-2.06943982296188e-001dB,1.67751749934941e+002°)
3.47936507648945e+001	(-2.07080955816267e-001dB,1.67746865664497e+002°)
3.48016632214854e+001	(-2.07218000476201e-001dB,1.67741980882405e+002°)
3.48096775232251e+001	(-2.07355116299436e-001dB,1.67737095588491e+002°)
3.48176936705385e+001	(-2.07492303308947e-001dB,1.67732209782581e+002°)
3.48257116638505e+001	(-2.07629561527845e-001dB,1.67727323464501e+002°)
3.48337315035862e+001	(-2.07766890979278e-001dB,1.67722436634078e+002°)
3.48417531901709e+001	(-2.07904291686472e-001dB,1.67717549291136e+002°)
3.48497767240299e+001	(-2.08041763672614e-001dB,1.67712661435503e+002°)
