Frequency (Hz),Trace 1: Impedance: Real (Ω),Trace 1: Impedance: Imaginary (Ω),Trace 1: Impedance: Cs (F),Trace 2: Impedance: Real (Ω),Trace 2: Impedance: Imaginary (Ω),Trace 2: Impedance: Phase (°)
974.699116,15546.1984874844,-190403.468337288,8.57580118982734E-10,15546.1984874844,-190403.468337288,-85.332227450609
993.397694,15145.8846259618,-186180.473355472,8.60523735833655E-10,15145.8846259618,-186180.473355472,-85.3491980928384
1012.454983,14613.6174753593,-182987.212211148,8.59060338298749E-10,14613.6174753593,-182987.212211148,-85.4339687356436
1031.877867,14569.9683835127,-179980.947977641,8.56969369749229E-10,14569.9683835127,-179980.947977641,-85.3718364905219
1051.673359,13988.504920698,-177243.644498284,8.53824451262788E-10,13988.504920698,-177243.644498284,-85.4874296988938
1071.848606,14410.6885448364,-173461.544703534,8.56019138682496E-10,14410.6885448364,-173461.544703534,-85.2509363421522
1092.410894,14221.2478260611,-170338.672277466,8.55304685965373E-10,14221.2478260611,-170338.672277466,-85.2275535296459
1113.367647,13716.5104687574,-166929.990210374,8.56341845660137E-10,13716.5104687574,-166929.990210374,-85.3026022992698
1134.726435,13424.545417316,-164116.770675624,8.54625794028388E-10,13424.545417316,-164116.770675624,-85.3236885437167
1156.494968,13220.1027945205,-161181.792022599,8.53808362696836E-10,13220.1027945205,-161181.792022599,-85.3111057038945
1178.681107,13103.1009563234,-158607.315898858,8.51335206319506E-10,13103.1009563234,-158607.315898858,-85.277321344473
1201.292864,13348.9195247894,-155659.020960425,8.51132040830482E-10,13348.9195247894,-155659.020960425,-85.098452893259
1224.338404,12739.8893002528,-153162.257105647,8.48724817565306E-10,12739.8893002528,-153162.257105647,-85.2451378881691
1247.826048,12448.0390988871,-150248.484197157,8.48898928152137E-10,12448.0390988871,-150248.484197157,-85.2638794916244
1271.764278,12446.5035373959,-147398.105416781,8.49027208517283E-10,12446.5035373959,-147398.105416781,-85.1733139704846
1296.161738,11897.3694397498,-145006.537403676,8.46785382126335E-10,11897.3694397498,-145006.537403676,-85.3095521567428
1321.027238,11967.4123665398,-141981.409930483,8.48548899850275E-10,11967.4123665398,-141981.409930483,-85.1820081036356
1346.369756,11626.0605885701,-139856.568645472,8.45226131680099E-10,11626.0605885701,-139856.568645472,-85.2480161673087
1372.198443,11791.496942536,-137297.882774495,8.44771724832629E-10,11791.496942536,-137297.882774495,-85.0913352333963
1398.522627,11695.0227346629,-134490.272766851,8.46174161907172E-10,11695.0227346629,-134490.272766851,-85.0301677696578
1425.351812,11642.1588023853,-132422.847846623,8.43208811040875E-10,11642.1588023853,-132422.847846623,-84.9756715249744
1452.695687,10965.624296065,-130040.062574675,8.42496906142888E-10,10965.624296065,-130040.062574675,-85.1799382352044
1480.564126,11186.6239636871,-127865.49023081,8.40697123328725E-10,11186.6239636871,-127865.49023081,-85.0000697664558
1508.967191,10563.174941133,-125325.934556361,8.41587706040114E-10,10563.174941133,-125325.934556361,-85.1821764947027
1537.915139,10929.4440681998,-123440.502542623,8.38359091634163E-10,10929.4440681998,-123440.502542623,-84.9402157842829
1567.418423,10084.3825463358,-121003.334392047,8.39146614202038E-10,10084.3825463358,-121003.334392047,-85.2359955910726
1597.487697,9942.77031853028,-118949.221001775,8.37569795344158E-10,9942.77031853028,-118949.221001775,-85.2218474306593
1628.133818,9917.31307196006,-117057.620905509,8.35084343246642E-10,9917.31307196006,-117057.620905509,-85.157372167001
1659.367852,10373.5955966751,-114867.010534686,8.34991666626634E-10,10373.5955966751,-114867.010534686,-84.8396387837463
1691.201079,9399.79355884214,-112634.302300042,8.35514923433866E-10,9399.79355884214,-112634.302300042,-85.2294870661618
1723.644993,9367.6768636281,-110682.672375684,8.34243195658574E-10,9367.6768636281,-110682.672375684,-85.1622755400327
1756.711309,9493.04436452891,-108815.351804337,8.32586882097356E-10,9493.04436452891,-108815.351804337,-85.0141430704918
1790.411967,9179.20443106648,-106911.747520889,8.31460709041122E-10,9179.20443106648,-106911.747520889,-85.0927464533717
1824.759137,9269.81043163765,-105025.249645112,8.30464098131536E-10,9269.81043163765,-105025.249645112,-84.9559917279256
1859.765222,8927.12386815863,-103092.21194867,8.30110967110837E-10,8927.12386815863,-103092.21194867,-85.0508987958545
1895.442861,9062.35415955609,-101063.49129399,8.30835677456944E-10,9062.35415955609,-101063.49129399,-84.8759968007958
1931.804939,8707.06397245617,-99574.3094295437,8.27388645022639E-10,8707.06397245617,-99574.3094295437,-85.0026035257183
1968.864584,8513.82828971416,-97632.8089748584,8.27958368721939E-10,8513.82828971416,-97632.8089748584,-85.0162699187293
2006.63518,8464.47784722477,-95870.4787007712,8.27307218682904E-10,8464.47784722477,-95870.4787007712,-84.9543952861916
2045.130365,8518.19667569998,-94203.049740734,8.26102947639098E-10,8518.19667569998,-94203.049740734,-84.8331501424753
2084.36404,8448.26964863781,-92565.5881539491,8.24891815691352E-10,8448.26964863781,-92565.5881539491,-84.7851802941769
2124.350371,8457.89960611169,-91013.9010447739,8.23163784587924E-10,8457.89960611169,-91013.9010447739,-84.6907655677532
2165.103798,7888.3525480791,-89246.2043911471,8.23666978305246E-10,7888.3525480791,-89246.2043911471,-84.9488296302844
2206.639037,7840.6023256092,-87658.8035218536,8.22798130395498E-10,7840.6023256092,-87658.8035218536,-84.8888061754017
2248.971086,7486.79632178468,-86286.0372582033,8.20154619714046E-10,7486.79632178468,-86286.0372582033,-85.0410263868882
2292.11523,7381.35652232973,-84569.9500109709,8.2104622930512E-10,7381.35652232973,-84569.9500109709,-85.0118035605287
2336.08705,7454.51501827579,-83172.0966930884,8.19131184480853E-10,7454.51501827579,-83172.0966930884,-84.8784019226788
2380.902422,7302.02502137258,-81590.4970842497,8.19292455752424E-10,7302.02502137258,-81590.4970842497,-84.8858804569821
2426.577531,7057.30938504108,-80153.7809604478,8.18280018494087E-10,7057.30938504108,-80153.7809604478,-84.9682475302
2473.128868,7058.8047314304,-78792.9027733956,8.16744623698852E-10,7058.8047314304,-78792.9027733956,-84.8807201880292
2520.573244,6924.22564516269,-77385.73271242,8.15943168750307E-10,6924.22564516269,-77385.73271242,-84.8869746468193
2568.92779,6721.57283474992,-76033.3467746509,8.14824591262221E-10,6721.57283474992,-76033.3467746509,-84.9480167960381
2618.209967,6548.33976489575,-74668.7782846986,8.14097862191558E-10,6548.33976489575,-74668.7782846986,-84.9880688660766
2668.437571,6483.27914181877,-73344.767799642,8.13193590385919E-10,6483.27914181877,-73344.767799642,-84.9484937752971
2719.628739,6168.89128531348,-72087.1316234372,8.11806949342492E-10,6168.89128531348,-72087.1316234372,-85.1088023055706
2771.801955,6328.11538986794,-70587.7872460907,8.13445323714641E-10,6328.11538986794,-70587.7872460907,-84.8771926632672
2824.97606,6140.39901172701,-69510.1310515269,8.10507900533277E-10,6140.39901172701,-69510.1310515269,-84.9516991527391
2879.170254,5950.51793714444,-68225.6771198084,8.10223676860332E-10,5950.51793714444,-68225.6771198084,-85.0153814128177
2934.404107,5891.4301702698,-67093.5297188968,8.08387462986796E-10,5891.4301702698,-67093.5297188968,-84.9817737785972
2990.697562,5890.08896061906,-65782.2253895846,8.08982400391524E-10,5890.08896061906,-65782.2253895846,-84.8834253038228
3048.070949,5976.87518245034,-64651.5320847192,8.07637059397576E-10,5976.87518245034,-64651.5320847192,-84.7181590849678
3106.544984,5915.23792372304,-63602.3977649349,8.05506401796298E-10,5915.23792372304,-63602.3977649349,-84.6865834022724
3166.140781,5592.4041698175,-62361.507941938,8.06071009249051E-10,5592.4041698175,-62361.507941938,-84.8755835809073
3226.879862,5559.47321002658,-61297.3693494271,8.04628661176205E-10,5559.47321002658,-61297.3693494271,-84.8176368861126
3288.784157,5461.88960006476,-60176.4219170775,8.04189500974108E-10,5461.88960006476,-60176.4219170775,-84.8137813656856
3351.876022,5429.58671571801,-59196.5593373635,8.02113304240962E-10,5429.58671571801,-59196.5593373635,-84.7594184888743
3416.178237,5322.20132533963,-58160.9722841648,8.01028469908311E-10,5322.20132533963,-58160.9722841648,-84.7715323304879
3481.714023,5197.80211224586,-57117.6394846502,8.00307310516092E-10,5197.80211224586,-57117.6394846502,-84.8003086987927
3548.507044,5175.4914650403,-55998.1389768163,8.00941627502208E-10,5175.4914650403,-55998.1389768163,-84.7195781749145
3616.581419,5129.65571411277,-55131.2877100197,7.98222101389598E-10,5129.65571411277,-55131.2877100197,-84.6842551820008
3685.961729,5024.93129009099,-54119.6814644852,7.97836825806688E-10,5024.93129009099,-54119.6814644852,-84.695381312188
3756.673027,4845.01333147733,-53161.2900884399,7.9693192215046E-10,4845.01333147733,-53161.2900884399,-84.7925636874267
3828.740847,4881.615071148,-52240.7518246319,7.95709863558108E-10,4881.615071148,-52240.7518246319,-84.6615223093881
3902.191213,4849.29776277572,-51313.5770842148,7.94839230993897E-10,4849.29776277572,-51313.5770842148,-84.6013981863014
3977.050646,4657.04461721345,-50338.036983456,7.94991956428161E-10,4657.04461721345,-50338.036983456,-84.7143029215131
4053.346179,4640.57396623733,-49496.021078914,7.93297612266773E-10,4640.57396623733,-49496.021078914,-84.6438054743489
4131.105362,4468.55872729274,-48587.6681946654,7.9291713485275E-10,4468.55872729274,-48587.6681946654,-84.7453469438435
4210.356272,4424.42003024797,-47719.7924583226,7.92141449877452E-10,4424.42003024797,-47719.7924583226,-84.7028704556483
4291.127528,4373.63932345865,-46925.4215022533,7.90388345460631E-10,4373.63932345865,-46925.4215022533,-84.6751846364581
4373.448296,4321.84766586896,-46020.1950131203,7.90765439940051E-10,4321.84766586896,-46020.1950131203,-84.6349751442051
4457.348301,4158.29165759781,-45257.3431957456,7.88959127141955E-10,4158.29165759781,-45257.3431957456,-84.7503439613003
4542.857839,4157.81774828764,-44396.3324868575,7.89121525110089E-10,4157.81774828764,-44396.3324868575,-84.6497251866818
4630.007788,4004.32869299491,-43698.6358968492,7.86630044719708E-10,4004.32869299491,-43698.6358968492,-84.7643177346735
4718.829616,3942.81839418986,-42835.7872116538,7.8737039738205E-10,3942.81839418986,-42835.7872116538,-84.7410305734265
4809.355399,3924.68883043236,-42125.9166183838,7.8556820280536E-10,3924.68883043236,-42125.9166183838,-84.6773652681265
4901.617823,3867.42720310386,-41412.6530221343,7.84056990977887E-10,3867.42720310386,-41412.6530221343,-84.6647602046692
4995.650204,3774.84518693161,-40637.5690529605,7.83971707309679E-10,3774.84518693161,-40637.5690529605,-84.6929940066202
5091.486498,3685.88578381088,-39872.2523549612,7.83979606996017E-10,3685.88578381088,-39872.2523549612,-84.7184524705391
5189.161311,3663.1777443699,-39242.4753207273,7.81567634255411E-10,3663.1777443699,-39242.4753207273,-84.6670497850887
5288.709912,3624.87265584679,-38499.984930542,7.81645488713736E-10,3624.87265584679,-38499.984930542,-84.6213110189236
5390.168248,3525.35842755478,-37807.5570645682,7.80978708240561E-10,3525.35842755478,-37807.5570645682,-84.6728694429438
5493.572956,3496.30877925695,-37120.0434397696,7.80470979939174E-10,3496.30877925695,-37120.0434397696,-84.6192284912088
5598.961374,3397.59376069634,-36547.8692808715,7.77768942859727E-10,3397.59376069634,-36547.8692808715,-84.6888861666318
5706.371558,3314.1353466948,-35861.2904820063,7.77739526761548E-10,3314.1353466948,-35861.2904820063,-84.7199852953682
5815.842293,3326.114446792,-35266.8004365404,7.75963780053415E-10,3326.114446792,-35266.8004365404,-84.6122054713639
5927.41311,3238.17154338054,-34608.4614173161,7.75840850586411E-10,3238.17154338054,-34608.4614173161,-84.6546318752927
6041.124295,3199.00022816952,-34016.9120857102,7.74475123680169E-10,3199.00022816952,-34016.9120857102,-84.6276212196443
6157.01691,3138.9335442344,-33403.1862379693,7.73859093583603E-10,3138.9335442344,-33403.1862379693,-84.6316185264116
6275.132802,3106.9884857533,-32784.0381908421,7.73632602154007E-10,3106.9884857533,-32784.0381908421,-84.5861696772495
6395.514624,3001.97814908971,-32169.4026118785,7.73573598567098E-10,3001.97814908971,-32169.4026118785,-84.6687229513648
6518.205844,2960.09573216477,-31669.1140395692,7.71003139376318E-10,2960.09573216477,-31669.1140395692,-84.6601077529631
6643.250766,2896.79058495859,-31107.7803079945,7.7014138594539E-10,2896.79058495859,-31107.7803079945,-84.6798966643096
6770.694544,2906.77069676975,-30566.9947858961,7.69013860483798E-10,2906.77069676975,-30566.9947858961,-84.5677888113901
6900.583196,2834.54249281084,-30036.25398984,7.67871532666306E-10,2834.54249281084,-30036.25398984,-84.6089230138435
7032.963626,2775.27760752041,-29450.762544948,7.68396213812085E-10,2775.27760752041,-29450.762544948,-84.6166587813267
7167.883635,2783.49110775912,-28956.5343397463,7.66800881077865E-10,2783.49110775912,-28956.5343397463,-84.5092263255242
7305.391942,2639.54990051559,-28419.0215871978,7.66597658610804E-10,2639.54990051559,-28419.0215871978,-84.6936096132588
7445.538201,2637.29677679248,-27918.5589155164,7.65651324361507E-10,2637.29677679248,-27918.5589155164,-84.6036289012713
7588.373019,2599.23521999748,-27401.1371223606,7.6542540809125E-10,2599.23521999748,-27401.1371223606,-84.5812132159718
7733.947973,2558.62472778899,-26944.5828735454,7.63743312903905E-10,2558.62472778899,-26944.5828735454,-84.5755280964081
7882.315629,2482.43254067537,-26478.0067872986,7.62572292217532E-10,2482.43254067537,-26478.0067872986,-84.6439188291769
8033.529563,2474.40747107804,-26007.432699151,7.61756646311185E-10,2474.40747107804,-26007.432699151,-84.5651062378056
8187.644376,2386.32759191523,-25557.6890955434,7.60570677226013E-10,2386.32759191523,-25557.6890955434,-84.6657447301771
8344.715721,2383.56403650748,-25105.0283133865,7.59710047110609E-10,2383.56403650748,-25105.0283133865,-84.5763849619604
8504.800314,2362.87317330368,-24661.421314806,7.58818495260817E-10,2362.87317330368,-24661.421314806,-84.5270528891041
8667.955961,2288.7241052132,-24252.9188502614,7.57075900623524E-10,2288.7241052132,-24252.9188502614,-84.6090189429895
8834.241578,2255.88579803526,-23797.0352195047,7.57056002372202E-10,2255.88579803526,-23797.0352195047,-84.5847189086753
9003.717209,2213.7044794236,-23397.4038946659,7.55493293469762E-10,2213.7044794236,-23397.4038946659,-84.5951491108049
9176.444052,2184.15583717123,-22940.9323538092,7.56022370319884E-10,2184.15583717123,-22940.9323538092,-84.5613878194856
9352.484478,2172.0809212822,-22533.675080975,7.55198480967162E-10,2172.0809212822,-22533.675080975,-84.4941179720506
9531.902055,2107.52170940686,-22154.7517466964,7.53656887796231E-10,2107.52170940686,-22154.7517466964,-84.5659590891913
9714.761568,2092.33431000825,-21778.3280049949,7.52252173307489E-10,2092.33431000825,-21778.3280049949,-84.5122000078105
9901.12905,2029.98834856901,-21379.2966142422,7.51868686470618E-10,2029.98834856901,-21379.2966142422,-84.5759625771314
10091.071795,2007.48192322532,-20998.9040728369,7.5108001446854E-10,2007.48192322532,-20998.9040728369,-84.5391554210316
10284.658392,1952.41710570143,-20634.2938678665,7.49964401469059E-10,1952.41710570143,-20634.2938678665,-84.5947653250241
10481.958744,1943.42522445747,-20259.371652889,7.49465617747372E-10,1943.42522445747,-20259.371652889,-84.5205414272801
10683.044096,1893.75621282328,-19899.5709316195,7.48654429074137E-10,1893.75621282328,-19899.5709316195,-84.5637797511801
10887.987059,1876.88771210415,-19562.4466936264,7.47221508071384E-10,1876.88771210415,-19562.4466936264,-84.5196227141963
11096.861637,1820.42379899193,-19217.9943880489,7.46297348133797E-10,1820.42379899193,-19217.9943880489,-84.5888054414077
11309.743254,1812.64109443405,-18868.5084326354,7.4581277033441E-10,1812.64109443405,-18868.5084326354,-84.5126055326803
11526.708781,1759.53074333496,-18533.1346309999,7.4501656657729E-10,1759.53074333496,-18533.1346309999,-84.5766100181914
11747.836564,1753.07382214974,-18216.5708004162,7.43696280793462E-10,1753.07382214974,-18216.5708004162,-84.5030616599968
11973.20645,1706.60372018388,-17885.3827486356,7.43209790598668E-10,1706.60372018388,-17885.3827486356,-84.5494013655089
12202.89982,1657.29955295395,-17599.3590164031,7.41071710588902E-10,1657.29955295395,-17599.3590164031,-84.6204248599928
12436.999616,1665.2949523442,-17276.0373009056,7.40730756373955E-10,1665.2949523442,-17276.0373009056,-84.4940794229013
12675.590371,1619.15298483283,-16957.851608742,7.40425052999756E-10,1619.15298483283,-16957.851608742,-84.5458747782812
12918.758238,1609.05699138723,-16661.288781002,7.39419277427364E-10,1609.05699138723,-16661.288781002,-84.4837908767573
13166.591025,1566.74319300165,-16370.8086845645,7.38374436677596E-10,1566.74319300165,-16370.8086845645,-84.5332448149031
13419.178223,1524.60458226468,-16084.0212993974,7.37393951898084E-10,1524.60458226468,-16084.0212993974,-84.5851115144109
13676.611041,1524.64593488519,-15807.2576572332,7.36181845580729E-10,1524.64593488519,-15807.2576572332,-84.4907339500405
13938.982437,1482.79384903885,-15506.2828948633,7.36345026544093E-10,1482.79384903885,-15506.2828948633,-84.5376797140891
14206.387151,1468.34487163754,-15237.0245125666,7.35252177841729E-10,1468.34487163754,-15237.0245125666,-84.4955802281325
14478.921744,1425.76419665644,-14970.095800149,7.34275996286315E-10,1425.76419665644,-14970.095800149,-84.5595132657067
14756.684627,1407.22493378568,-14709.1485881084,7.33236035670191E-10,1407.22493378568,-14709.1485881084,-84.5351424319475
15039.776098,1379.09997643911,-14448.9381323229,7.32390714134247E-10,1379.09997643911,-14448.9381323229,-84.5478371668838
15328.298381,1363.52656345631,-14194.3826233231,7.31492163643619E-10,1363.52656345631,-14194.3826233231,-84.5129465521377
15622.355661,1339.22297156864,-13952.4798314689,7.3016701072078E-10,1339.22297156864,-13952.4798314689,-84.5172847660089
15922.054121,1319.10602228011,-13698.1046733332,7.29727234910244E-10,1319.10602228011,-13698.1046733332,-84.499467200817
16227.50198,1284.53710403993,-13458.6634904834,7.2872979464805E-10,1284.53710403993,-13458.6634904834,-84.5480255955028
16538.809534,1260.6961045321,-13216.0185580812,7.28140597896704E-10,1260.6961045321,-13216.0185580812,-84.5509564949591
16856.089197,1233.09707269723,-12983.7518383525,7.27215462871763E-10,1233.09707269723,-12983.7518383525,-84.5747591000247
17179.455537,1215.53310165341,-12762.153646236,7.25916665518836E-10,1215.53310165341,-12762.153646236,-84.5592680027319
17509.025319,1203.97174022991,-12534.1244056152,7.25210627861808E-10,1203.97174022991,-12534.1244056152,-84.5132580001484
17844.917551,1167.84683890241,-12309.0762411062,7.24569625699952E-10,1167.84683890241,-12309.0762411062,-84.580178330859
18187.253522,1157.7713730799,-12092.5664400333,7.23659934819588E-10,1157.7713730799,-12092.5664400333,-84.5310343383844
18536.156849,1128.6777339731,-11880.3821217547,7.22719922053406E-10,1128.6777339731,-11880.3821217547,-84.5729894717354
18891.753519,1115.44656662222,-11668.4116494181,7.21998206533731E-10,1115.44656662222,-11668.4116494181,-84.5393801912064
19254.171937,1100.98978323371,-11466.1615212163,7.20903660403043E-10,1100.98978323371,-11466.1615212163,-84.5152297726987
19623.542971,1070.37306963338,-11261.2959136108,7.20202028688054E-10,1070.37306963338,-11261.2959136108,-84.5704144384297
20000,1058.74385173636,-11071.4784277085,7.18761022437525E-10,1058.74385173636,-11071.4784277085,-84.5375270666101

