Frequency (Hz),Trace 1: Impedance: Real (Ω),Trace 1: Impedance: Imaginary (Ω),Trace 1: Impedance: Magnitude (Ω),Trace 2: Impedance: Real (Ω),Trace 2: Impedance: Imaginary (Ω),Trace 2: Impedance: Phase (°)
1224.338404,13672.9172005387,-143941.446655219,144589.379727455,13672.9172005387,-143941.446655219,-84.5737872166332
1247.826048,13329.529062044,-141287.048337884,141914.43327952,13329.529062044,-141287.048337884,-84.6104622485879
1271.764278,13157.2164144549,-138656.644453398,139279.49380599,13157.2164144549,-138656.644453398,-84.579397927895
1296.161738,12611.9177360047,-136485.535681532,137066.997921653,12611.9177360047,-136485.535681532,-84.7205876093742
1321.027238,12831.575998147,-133996.405606504,134609.383246707,12831.575998147,-133996.405606504,-84.5300013015001
1346.369756,12323.2851748786,-131693.620110497,132268.941688173,12323.2851748786,-131693.620110497,-84.6540909420161
1372.198443,12463.3429283023,-129115.324858587,129715.465655746,12463.3429283023,-129115.324858587,-84.4863916896307
1398.522627,11954.388364175,-127058.192213923,127619.323026851,11954.388364175,-127058.192213923,-84.6250957917933
1425.351812,11875.5986813539,-124490.139542672,125055.28652318,11875.5986813539,-124490.139542672,-84.5508219522519
1452.695687,11825.6679568468,-122614.35041949,123183.299807316,11825.6679568468,-122614.35041949,-84.491088069666
1480.564126,11763.0476348217,-120301.094387252,120874.822028533,11763.0476348217,-120301.094387252,-84.4153684791322
1508.967191,11293.8563000405,-118031.793709631,118570.888148984,11293.8563000405,-118031.793709631,-84.5343010875004
1537.915139,11417.9651402874,-116188.878700992,116748.556572399,11417.9651402874,-116188.878700992,-84.3875228338988
1567.418423,11382.3204401559,-113933.319397639,114500.473743853,11382.3204401559,-113933.319397639,-84.2948896464189
1597.487697,10983.6144909737,-111891.68081161,112429.480218195,10983.6144909737,-111891.68081161,-84.3936402971754
1628.133818,10813.0368900123,-110211.247019407,110740.420517341,10813.0368900123,-110211.247019407,-84.3965347827639
1659.367852,10695.462827551,-108403.428675321,108929.776799831,10695.462827551,-108403.428675321,-84.3652338872382
1691.201079,10472.3139643264,-105984.316581026,106500.444698201,10472.3139643264,-105984.316581026,-84.3569197441464
1723.644993,10647.9652147422,-104336.338998608,104878.266570567,10647.9652147422,-104336.338998608,-84.172897085133
1756.711309,10253.236727836,-102524.753603972,103036.177942275,10253.236727836,-102524.753603972,-84.2889855867075
1790.411967,10023.2487632413,-100488.513285227,100987.161649613,10023.2487632413,-100488.513285227,-84.3038605701531
1824.759137,10072.0768336817,-98621.7199034687,99134.7081927507,10072.0768336817,-98621.7199034687,-84.1686924864773
1859.765222,9892.6637720648,-97000.5531132179,97503.7030105899,9892.6637720648,-97000.5531132179,-84.176786615375
1895.442861,9623.96334332092,-95342.1459204543,95826.6427417281,9623.96334332092,-95342.1459204543,-84.2360114249062
1931.804939,9600.56340884034,-93760.105349151,94250.3483964439,9600.56340884034,-93760.105349151,-84.1535761415546
1968.864584,9339.28919160215,-92029.8295250445,92502.4964258432,9339.28919160215,-92029.8295250445,-84.2053981395771
2006.63518,9215.69013885281,-90390.7871697859,90859.3602767975,9215.69013885281,-90390.7871697859,-84.1785886020599
2045.130365,8957.77329121284,-88741.0322318038,89191.9979813369,8957.77329121284,-88741.0322318038,-84.2359250351016
2084.36404,9031.08388425498,-87397.4878250375,87862.8553727457,9031.08388425498,-87397.4878250375,-84.1003683746389
2124.350371,8683.14939106484,-85854.7957875566,86292.7751498965,8683.14939106484,-85854.7957875566,-84.2248788996739
2165.103798,8503.15512870213,-84308.3316677682,84736.0515704218,8503.15512870213,-84308.3316677682,-84.2407477735482
2206.639037,8518.70629413845,-82831.5963881166,83268.4917428534,8518.70629413845,-82831.5963881166,-84.1281349402371
2248.971086,8502.34576520636,-81392.1545199535,81835.0334570171,8502.34576520636,-81392.1545199535,-84.0364266246456
2292.11523,8224.66843558358,-79927.1448601446,80349.1982310329,8224.66843558358,-79927.1448601446,-84.1248246989673
2336.08705,7923.56973407822,-78443.008757739,78842.1751367726,7923.56973407822,-78443.008757739,-84.2320868833402
2380.902422,7890.99243354528,-77159.6464029524,77562.0963784174,7890.99243354528,-77159.6464029524,-84.160753900691
2426.577531,7749.4775763856,-75851.8247184392,76246.6636373273,7749.4775763856,-75851.8247184392,-84.1665594378234
2473.128868,7697.83220252171,-74488.0659408473,74884.768733209,7697.83220252171,-74488.0659408473,-84.099817810482
2520.573244,7696.67472630009,-73065.7717210685,73470.0333403882,7696.67472630009,-73065.7717210685,-83.986696731218
2568.92779,7527.18538598977,-71910.3941542635,72303.2731434518,7527.18538598977,-71910.3941542635,-84.0243534218894
2618.209967,7263.80399012853,-70704.6337763671,71076.775995097,7263.80399012853,-70704.6337763671,-84.1343261292866
2668.437571,7149.64161846353,-69213.3927156578,69581.6865740141,7149.64161846353,-69213.3927156578,-84.1023480634828
2719.628739,6984.61496367788,-68175.3479276551,68532.2034612025,6984.61496367788,-68175.3479276551,-84.1504139719528
2771.801955,6931.8956314388,-66956.8725300681,67314.7380300403,6931.8956314388,-66956.8725300681,-84.0893525276938
2824.97606,7003.02674230419,-65744.8751734918,66116.7981312726,7003.02674230419,-65744.8751734918,-83.9198819503072
2879.170254,6788.654519583,-64588.7099742335,64944.4938876415,6788.654519583,-64588.7099742335,-83.9999056354499
2934.404107,6708.66568239125,-63504.6114230204,63857.9820165569,6708.66568239125,-63504.6114230204,-83.9696056571161
2990.697562,6584.19462709366,-62371.0479934656,62717.6151227918,6584.19462709366,-62371.0479934656,-83.9738944200212
3048.070949,6604.75961294932,-61122.6977068461,61478.5086392581,6604.75961294932,-61122.6977068461,-83.8326968862354
3106.544984,6568.64328791001,-60127.8818042936,60485.6118834463,6568.64328791001,-60127.8818042936,-83.765471730956
3166.140781,6380.55466145618,-59144.6852829706,59487.8582150128,6380.55466145618,-59144.6852829706,-83.8427189565739
3226.879862,6206.33437921026,-58150.4153918407,58480.6754122265,6206.33437921026,-58150.4153918407,-83.9079418814619
3288.784157,6189.05395896873,-57133.9227986328,57468.160952541,6189.05395896873,-57133.9227986328,-83.8175201804684
3351.876022,6034.06076362965,-56068.691944732,56392.4472397894,6034.06076362965,-56068.691944732,-83.85752219191
3416.178237,5977.58149355361,-55107.1126302367,55430.3648098555,5977.58149355361,-55107.1126302367,-83.8092142489789
3481.714023,5940.52390576177,-54091.1068169457,54416.3363426568,5940.52390576177,-54091.1068169457,-83.7326419744754
3548.507044,5883.73827421687,-53226.4208192307,53550.6325761453,5883.73827421687,-53226.4208192307,-83.6920380710897
3616.581419,5706.45282758792,-52298.1827167205,52608.5878858668,5706.45282758792,-52298.1827167205,-83.772875484407
3685.961729,5727.48957232441,-51380.9886185889,51699.2275399222,5727.48957232441,-51380.9886185889,-83.6394410817096
3756.673027,5515.08033270803,-50494.5640139798,50794.8531451576,5515.08033270803,-50494.5640139798,-83.7667898391907
3828.740847,5555.90081521256,-49584.6197905618,49894.9151080854,5555.90081521256,-49584.6197905618,-83.6067391178879
3902.191213,5352.73905926632,-48698.9411725113,48992.230881644,5352.73905926632,-48698.9411725113,-83.7275193537494
3977.050646,5264.01462435346,-47883.5227032483,48172.0001290989,5264.01462435346,-47883.5227032483,-83.7264526992711
4053.346179,5199.11703983641,-47034.9245465138,47321.4004979794,5199.11703983641,-47034.9245465138,-83.6922821307862
4131.105362,5084.79097011168,-46197.0870174982,46476.0793108888,5084.79097011168,-46197.0870174982,-83.7188887718092
4210.356272,4984.50307203018,-45415.0963675862,45687.8129149582,4984.50307203018,-45415.0963675862,-83.7366099547336
4291.127528,4997.6267029161,-44542.1490312015,44821.6388921631,4997.6267029161,-44542.1490312015,-83.5981908149852
4373.448296,4827.79953877388,-43738.4107254079,44004.0477816651,4827.79953877388,-43738.4107254079,-83.7012501399277
4457.348301,4817.98721376229,-43058.8377531835,43327.5490819289,4817.98721376229,-43058.8377531835,-83.6155533035025
4542.857839,4744.34562772374,-42271.1881883671,42536.5979633027,4744.34562772374,-42271.1881883671,-83.5961553641992
4630.007788,4594.604363229,-41579.0581021975,41832.1462743728,4594.604363229,-41579.0581021975,-83.6942364113122
4718.829616,4611.01881052515,-40825.4092715242,41084.9794530613,4611.01881052515,-40825.4092715242,-83.556046307992
4809.355399,4446.34522032442,-40119.291127181,40364.9291633939,4446.34522032442,-40119.291127181,-83.6758257650377
4901.617823,4465.17796497697,-39377.6291792097,39629.9822613418,4465.17796497697,-39377.6291792097,-83.5306488722913
4995.650204,4323.54735873846,-38679.4134536103,38920.3043009505,4323.54735873846,-38679.4134536103,-83.6220087301661
5091.486498,4329.64436236646,-38038.8085382024,38284.4194850933,4329.64436236646,-38038.8085382024,-83.5064391808164
5189.161311,4190.80569608408,-37356.0270802776,37590.3659413521,4190.80569608408,-37356.0270802776,-83.599006507722
5288.709912,4188.59096780852,-36700.1879928206,36938.4365262524,4188.59096780852,-36700.1879928206,-83.4890074403775
5390.168248,4088.26659456211,-36044.9776266291,36276.0849024864,4088.26659456211,-36044.9776266291,-83.5290943001753
5493.572956,4004.07396697477,-35431.6021752374,35657.1316995253,4004.07396697477,-35431.6021752374,-83.5524413253221
5598.961374,3978.41772856146,-34834.804645486,35061.2524350187,3978.41772856146,-34834.804645486,-83.4845865012467
5706.371558,3860.61058768396,-34182.9865397576,34400.303528995,3860.61058768396,-34182.9865397576,-83.5563457585137
5815.842293,3848.46319852707,-33624.3329441473,33843.8537245581,3848.46319852707,-33624.3329441473,-83.4706406578008
5927.41311,3788.50631335324,-32995.3447909643,33212.1296812013,3788.50631335324,-32995.3447909643,-83.4500152999215
6041.124295,3676.00406356493,-32501.6341767391,32708.8555292588,3676.00406356493,-32501.6341767391,-83.5471472052698
6157.01691,3631.32748658269,-31876.9157337719,32083.0842658995,3631.32748658269,-31876.9157337719,-83.5010438627815
6275.132802,3567.77318529189,-31302.4887619278,31505.155263739,3567.77318529189,-31302.4887619278,-83.4976418050675
6395.514624,3494.40509989423,-30772.6827908348,30970.4516135543,3494.40509989423,-30772.6827908348,-83.5215046200615
6518.205844,3419.24572666025,-30272.5508033491,30465.0385438889,3419.24572666025,-30272.5508033491,-83.555826354594
6643.250766,3396.52318412503,-29737.8018532172,29931.1414550382,3396.52318412503,-29737.8018532172,-83.4841593589815
6770.694544,3363.60124141762,-29176.3234378136,29369.5703519677,3363.60124141762,-29176.3234378136,-83.4236709174924
6900.583196,3281.88320171204,-28712.1783667986,28899.1339648187,3281.88320171204,-28712.1783667986,-83.4792303163926
7032.963626,3232.30786032768,-28171.3359379088,28356.1630449264,3232.30786032768,-28171.3359379088,-83.4546494733948
7167.883635,3190.96798370818,-27699.1790440291,27882.3742960716,3190.96798370818,-27699.1790440291,-83.4284482199018
7305.391942,3171.06542598995,-27209.0765878713,27393.2383025548,3171.06542598995,-27209.0765878713,-83.3524865099728
7445.538201,3093.1279726439,-26720.2709291038,26898.7047862878,3093.1279726439,-26720.2709291038,-83.3968532930262
7588.373019,3000.67191439035,-26262.6603513633,26433.5272082422,3000.67191439035,-26262.6603513633,-83.4818671924513
7733.947973,3008.53277601034,-25809.5101609036,25984.2660895034,3008.53277601034,-25809.5101609036,-83.3512184414179
7882.315629,2916.76587384876,-25366.9041817102,25534.0429804392,2916.76587384876,-25366.9041817102,-83.4407579379991
8033.529563,2877.38657878868,-24947.255155658,25112.6440926737,2877.38657878868,-24947.255155658,-83.420645657197
8187.644376,2840.25129879315,-24497.8139572385,24661.9122560228,2840.25129879315,-24497.8139572385,-83.3867125029854
8344.715721,2819.14473188962,-24058.8285552142,24223.4351087646,2819.14473188962,-24058.8285552142,-83.316721412148
8504.800314,2756.74070405377,-23645.7551409987,23805.910095971,2756.74070405377,-23645.7551409987,-83.35019050438
8667.955961,2727.17378656694,-23220.2285575361,23379.8308617995,2727.17378656694,-23220.2285575361,-83.3014023118838
8834.241578,2670.11979284055,-22820.3136387203,22975.9929987298,2670.11979284055,-22820.3136387203,-83.3263791196873
9003.717209,2629.21122923935,-22437.3129580303,22590.8336381054,2629.21122923935,-22437.3129580303,-83.3165424162248
9176.444052,2589.57628004673,-22046.1179484759,22197.6850574174,2589.57628004673,-22046.1179484759,-83.3006341268853
9352.484478,2537.28668753133,-21648.0504993439,21796.2362383249,2537.28668753133,-21648.0504993439,-83.3150764945671
9531.902055,2480.21129834712,-21267.7406511031,21411.871484927,2480.21129834712,-21267.7406511031,-83.3482995567711
9714.761568,2444.93894388571,-20926.5726085068,21068.9147223685,2444.93894388571,-20926.5726085068,-83.3361062312294
9901.12905,2414.58807722728,-20537.3190466921,20678.7743642681,2414.58807722728,-20537.3190466921,-83.2944755121655
10091.071795,2375.73092942665,-20186.6487523748,20325.9657901117,2375.73092942665,-20186.6487523748,-83.2878365618236
10284.658392,2323.30057481548,-19832.0490389024,19967.6712373368,2323.30057481548,-19832.0490389024,-83.3183236994492
10481.958744,2311.4889885781,-19506.5049633039,19642.9813731958,2311.4889885781,-19506.5049633039,-83.2420574659444
10683.044096,2247.62214861496,-19155.3026496222,19286.7162814609,2247.62214861496,-19155.3026496222,-83.3076969747349
10887.987059,2216.48847909023,-18842.3613362924,18972.2798288805,2216.48847909023,-18842.3613362924,-83.2909427475225
11096.861637,2200.91703717699,-18498.7480300607,18629.2166900332,2200.91703717699,-18498.7480300607,-83.2150410709972
11309.743254,2155.05057055886,-18170.3433946,18297.6944460047,2155.05057055886,-18170.3433946,-83.2361662691897
11526.708781,2108.16835977547,-17839.3832748618,17963.5177362503,2108.16835977547,-17839.3832748618,-83.2603315776285
11747.836564,2083.34033714031,-17526.32062226,17649.7088223747,2083.34033714031,-17526.32062226,-83.2211034232077
11973.20645,2041.84861044224,-17234.7453737682,17355.2756776315,2041.84861044224,-17234.7453737682,-83.2435018544989
12202.89982,2020.37553154274,-16928.4585165311,17048.5959842554,2020.37553154274,-16928.4585165311,-83.1940630951356
12436.999616,2003.07451913167,-16650.8614090934,16770.9121157446,2003.07451913167,-16650.8614090934,-83.1403642332068
12675.590371,1944.69316849671,-16350.9650175329,16466.2044358796,1944.69316849671,-16350.9650175329,-83.2174185345229
12918.758238,1914.56243128745,-16069.8197500296,16183.4686053929,1914.56243128745,-16069.8197500296,-83.2057919742362
13166.591025,1890.47598999354,-15785.0001069027,15897.802610539,1890.47598999354,-15785.0001069027,-83.1705523861436
13419.178223,1846.66938627505,-15521.2004034546,15630.6701643405,1846.66938627505,-15521.2004034546,-83.2150022556962
13676.611041,1823.25119185791,-15240.9988225776,15349.6674237074,1823.25119185791,-15240.9988225776,-83.1782353263769
13938.982437,1791.41471375371,-14983.6308201538,15090.3399309398,1791.41471375371,-14983.6308201538,-83.182186415175
14206.387151,1757.01647383268,-14716.0216598222,14820.5398141119,1757.01647383268,-14716.0216598222,-83.1914121568234
14478.921744,1717.80299091786,-14461.4985987897,14563.1654813918,1717.80299091786,-14461.4985987897,-83.2258864854167
14756.684627,1692.1609625811,-14207.2431818306,14307.6611488725,1692.1609625811,-14207.2431818306,-83.2077548215176
15039.776098,1669.60132017008,-13959.7197033604,14059.2084686408,1669.60132017008,-13959.7197033604,-83.1797443778196
15328.298381,1633.96380236835,-13723.3367663816,13820.2680766681,1633.96380236835,-13723.3367663816,-83.2100652649192
15622.355661,1614.61192828635,-13477.9056035995,13574.2738715006,1614.61192828635,-13477.9056035995,-83.1686958528513
15922.054121,1585.45913561798,-13244.498363977,13339.0560979443,1585.45913561798,-13244.498363977,-83.1737766413735
16227.50198,1558.22641987634,-13012.8781775896,13105.8409894363,1558.22641987634,-13012.8781775896,-83.1716329827025
16538.809534,1530.9203459694,-12792.6182177009,12883.8968472103,1530.9203459694,-12792.6182177009,-83.1757441002004
16856.089197,1514.45394604927,-12568.0685743275,12658.9856798917,1514.45394604927,-12568.0685743275,-83.128979481729
17179.455537,1474.33741114084,-12351.6555307479,12439.33539833,1474.33741114084,-12351.6555307479,-83.1931777228297
17509.025319,1454.45691877844,-12133.0335343433,12219.8996589203,1454.45691877844,-12133.0335343433,-83.1642426584915
17844.917551,1430.23257959419,-11920.6114133691,12006.1043515488,1430.23257959419,-11920.6114133691,-83.158367505189
18187.253522,1410.13498366578,-11711.0008959941,11795.5933576117,1410.13498366578,-11711.0008959941,-83.1340054572513
18536.156849,1385.25532659592,-11512.4698045862,11595.5117748796,1385.25532659592,-11512.4698045862,-83.1387851548988
18891.753519,1356.74740474438,-11311.6422945912,11392.7176266712,1356.74740474438,-11311.6422945912,-83.1604706101638
19254.171937,1335.95618660073,-11112.1232705671,11192.1428919039,1335.95618660073,-11112.1232705671,-83.1445124500916
19623.542971,1313.07267377012,-10916.7801841142,10995.4649485536,1313.07267377012,-10916.7801841142,-83.1413998559362
20000,1299.64693946534,-10726.6257451402,10805.0720517526,1299.64693946534,-10726.6257451402,-83.0916687948124

